number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bynode,params_colsample_bytree,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_scale_pos_weight,params_subsample,state
10,0.17492046233899902,2025-11-11 12:06:44.057193,2025-11-11 12:06:44.662840,0 days 00:00:00.605647,1.8153295905650353,0.5061555847824687,0.5134813036106443,0.6673975881116181,0.9695371107878658,4.701219773718164,0.18001237279138718,3,7,300,9.22647334791915,0.8052793858315317,COMPLETE
11,0.18940797544017143,2025-11-11 12:06:44.663228,2025-11-11 12:06:46.091239,0 days 00:00:01.428011,0.5433185320623166,0.686788418068951,0.8280373116921802,0.7237149099339667,0.9965271704463243,4.090593410074179,0.13328311354543432,1,4,500,11.919652189872313,0.8420257775661402,COMPLETE
12,0.16204183550073864,2025-11-11 12:06:46.091887,2025-11-11 12:06:46.784378,0 days 00:00:00.692491,1.983774929701014,0.7350429572667163,0.7815166943462167,0.8376890518763915,0.5170013476516693,1.2094223854815696,0.19849427319676602,3,6,450,14.670105279021284,0.8479657195262627,COMPLETE
13,0.17338105934705994,2025-11-11 12:06:46.785017,2025-11-11 12:06:47.248865,0 days 00:00:00.463848,0.6302234136631016,0.6924745509172271,0.5716367636701318,0.6604250893099085,0.5351304014746618,2.7977280785984715,0.12168776943936742,1,3,400,7.209483025031477,0.9927852848976151,COMPLETE
14,0.20039132622985117,2025-11-11 12:06:47.249321,2025-11-11 12:06:47.918100,0 days 00:00:00.668779,1.3985505683021446,0.89951934417331,0.860734995682724,0.9898433210373723,0.8734375935270126,3.7661903543164286,0.15008031846007905,2,2,300,10.372671162585243,0.7085073674615997,COMPLETE
15,0.18512086203699601,2025-11-11 12:06:47.918501,2025-11-11 12:06:48.562439,0 days 00:00:00.643938,1.5136196459080635,0.9069968527889157,0.786844733752796,0.9991585409742565,0.8669782445552631,3.8046048710846967,0.15263840294690595,2,1,300,9.829328980893761,0.6823035243090494,COMPLETE
16,0.1704200974013202,2025-11-11 12:06:48.563076,2025-11-11 12:06:49.938867,0 days 00:00:01.375791,1.4922766196125352,0.898748925223184,0.8603175309021265,0.5821983688049928,0.8590825155527146,3.716244035210222,0.15504653459094006,2,2,250,5.616359773625552,0.7077406156288092,COMPLETE
17,0.17816853564104845,2025-11-11 12:06:49.939334,2025-11-11 12:06:53.181994,0 days 00:00:03.242660,1.7364540084927422,0.6464176655064569,0.5850525048690348,0.7220120291586646,0.617303625921769,4.7737977484528304,0.09962101564827341,3,5,350,10.964759472958377,0.5126204876413256,COMPLETE
18,0.1903927665200731,2025-11-11 12:06:53.182465,2025-11-11 12:06:57.435582,0 days 00:00:04.253117,1.2874383123657998,0.5205392629823873,0.7287086675172635,0.7655861314080078,0.35833703250587323,2.4359909636542696,0.03003703058048451,2,2,250,8.053156950240378,0.7620229686292194,COMPLETE
19,0.1893002925694643,2025-11-11 12:06:57.435981,2025-11-11 12:06:58.401099,0 days 00:00:00.965118,1.9494039398092509,0.7386657849195237,0.9447782097330527,0.6144256029773243,0.9322101453299753,3.5031122233487464,0.14930419030862385,2,2,350,14.651819154664391,0.6394529888856851,COMPLETE
20,0.16057376252915007,2025-11-11 12:06:58.401723,2025-11-11 12:06:59.194948,0 days 00:00:00.793225,1.3209939349359319,0.9298511164779876,0.7830490167548362,0.5066119053558158,0.8044533579312976,4.2499088666571305,0.05685459793467446,3,4,300,9.123198974652606,0.706993104201351,COMPLETE
21,0.1901790114958716,2025-11-11 12:06:59.195588,2025-11-11 12:07:01.153446,0 days 00:00:01.957858,0.8119875318454458,0.7848143210961783,0.8888461748067694,0.8706899925095002,0.7678905388857573,2.5768678660029143,0.09280080040653975,1,4,450,11.826507281199282,0.8837496954552998,COMPLETE
22,0.190954076267627,2025-11-11 12:07:01.153910,2025-11-11 12:07:02.486117,0 days 00:00:01.332207,0.8567397485273688,0.7772051597793529,0.8417340034725125,0.9690234137969985,0.6291299221360772,3.3408117753967472,0.10772957402249371,2,3,450,13.823040855823796,0.79282595078695,COMPLETE
23,0.18898621761970766,2025-11-11 12:07:02.486584,2025-11-11 12:07:05.596346,0 days 00:00:03.109762,1.4289030635655982,0.8832977959846927,0.9158840279963768,0.8940592932171196,0.9003594658829219,0.7508038937087979,0.07953386548223525,1,2,500,10.44644071558967,0.9852681485125545,COMPLETE
24,0.18581426894222344,2025-11-11 12:07:05.596816,2025-11-11 12:07:06.388259,0 days 00:00:00.791443,1.6274766911443868,0.7055113905950194,0.8182681459498882,0.9912960728204274,0.9043632875190545,2.2556919105516267,0.13296434511804608,1,6,400,11.277964526762505,0.8427478827026877,COMPLETE
25,0.18682556265818956,2025-11-11 12:07:06.388893,2025-11-11 12:07:07.828907,0 days 00:00:01.440014,1.1799467339735,0.9423696791049232,0.984513050614211,0.9226221738975879,0.781185517230498,1.7456682703108155,0.16575414225603638,2,4,450,8.837402910183982,0.9101845364633232,COMPLETE
26,0.16051530842395498,2025-11-11 12:07:07.829371,2025-11-11 12:07:08.538001,0 days 00:00:00.708630,1.7957071236931,0.8600795266429587,0.9107805433285776,0.8781149969857418,0.9982835861660033,4.263059308779411,0.10606239500307432,3,2,500,16.37277554005883,0.8643201694094191,PRUNED
27,0.18970988428773097,2025-11-11 12:07:08.538424,2025-11-11 12:07:10.602612,0 days 00:00:02.064188,0.8895110122619546,0.6455391188071152,0.5931834899898647,0.8401588513757461,0.40937146020725484,2.9191456143277716,0.1295213458571634,2,5,400,6.732134724383714,0.8049720102416968,COMPLETE
28,0.18918893696321723,2025-11-11 12:07:10.603246,2025-11-11 12:07:11.830465,0 days 00:00:01.227219,0.6365290496706949,0.7839296124590117,0.74994522978063,0.7588115140004082,0.618773540462399,1.3104828533067292,0.18352861065715773,1,1,450,13.884745212556062,0.9614669803571759,COMPLETE
29,0.17908776570165397,2025-11-11 12:07:11.830936,2025-11-11 12:07:12.763025,0 days 00:00:00.932089,1.4146530114018512,0.848580836566492,0.5074515127544553,0.8074349272247149,0.7363709467286477,0.6017149893511411,0.09005255213894531,2,10,250,19.149388239676988,0.9156367067770298,COMPLETE
30,0.20371066700648494,2025-11-11 12:07:12.763493,2025-11-11 12:07:14.481960,0 days 00:00:01.718467,1.6180980647143626,0.5532819126765207,0.7000163345932358,0.9597775068146595,0.9228408802171179,3.700420567120686,0.11415060200859195,2,3,100,12.612539166143058,0.7789940587463187,COMPLETE
31,0.1984917195394201,2025-11-11 12:07:14.482411,2025-11-11 12:07:16.256314,0 days 00:00:01.773903,1.644880517985746,0.5480718906049153,0.5379577316988103,0.9522149476116376,0.8442233493915415,3.865243379334843,0.11323493610347922,2,3,100,12.329780266831433,0.7212393803972607,COMPLETE
32,0.19976554403159796,2025-11-11 12:07:16.256782,2025-11-11 12:07:18.171267,0 days 00:00:01.914485,1.6679252434542957,0.5468994892040968,0.5467335449059249,0.9646472965930104,0.9219088397838413,3.8098289551401217,0.11797126845217887,2,3,100,10.803096243351103,0.7152700970851666,COMPLETE
33,0.19998793665366807,2025-11-11 12:07:18.171892,2025-11-11 12:07:23.880775,0 days 00:00:05.708883,1.6080342160104049,0.5491893481541898,0.6205583973972627,0.9556244063541197,0.8366364310304834,3.9388650940586394,0.11980679757027182,2,3,100,11.243856075386251,0.6718834446937838,COMPLETE
34,0.18792992690937335,2025-11-11 12:07:23.881419,2025-11-11 12:07:24.828114,0 days 00:00:00.946695,1.5453855301259227,0.5675191979251422,0.6200896205106738,0.9749153138755988,0.9187576190164894,4.504955602456334,0.0896340066326469,2,3,150,11.429061587769741,0.6655040068523767,PRUNED
35,0.17678891851620906,2025-11-11 12:07:24.828701,2025-11-11 12:07:25.469879,0 days 00:00:00.641178,1.8551235082267707,0.5447560713715455,0.6921269849100202,0.9263021628354396,0.8071001006687301,4.042291180241428,0.06793685281890322,2,1,150,10.162770229271398,0.6396204815344871,COMPLETE
36,0.18053016390876378,2025-11-11 12:07:25.470347,2025-11-11 12:07:26.220042,0 days 00:00:00.749695,1.6894016976749737,0.5897054103867875,0.6175791783617003,0.9438308630978003,0.6634177333066056,4.990213659122443,0.14427627579060848,2,3,100,13.529044492403857,0.7362673020502482,COMPLETE
37,0.18601901918196434,2025-11-11 12:07:26.220436,2025-11-11 12:07:27.433127,0 days 00:00:01.212691,1.099546529118962,0.534003443442023,0.6767882188848993,0.9760046400723127,0.9444238740258399,3.48432189651,0.1683241927339113,2,2,200,14.942493980112708,0.5980896793240271,COMPLETE
38,0.19797590237055135,2025-11-11 12:07:27.433753,2025-11-11 12:07:28.659663,0 days 00:00:01.225910,1.3881001987727806,0.6307709881430792,0.550811505775818,0.9095335728688215,0.8778372765836514,4.431520324042467,0.11794770052238925,2,3,100,11.147854842554137,0.6821066206119889,PRUNED
39,0.17952193654345053,2025-11-11 12:07:28.660366,2025-11-11 12:07:30.609663,0 days 00:00:01.949297,1.901420421338962,0.5007070704956008,0.623788726110045,0.8603391943238139,0.03128688798457108,3.277733897747781,0.06850911198211869,2,4,150,7.98646254066061,0.7761025258482941,COMPLETE
40,0.1857626273388702,2025-11-11 12:07:30.610300,2025-11-11 12:07:32.116176,0 days 00:00:01.505876,1.225227060680824,0.5698684283684814,0.6459705501542878,0.9491666303722652,0.7543673709157533,3.5768621993003373,0.08369528055496879,2,8,150,12.43391774328964,0.6064319916953361,COMPLETE
41,0.1904910746853033,2025-11-11 12:07:32.116796,2025-11-11 12:07:33.571163,0 days 00:00:01.454367,1.6071863560191355,0.5522235098670641,0.5468896813287328,0.9577464299894047,0.8364592644231322,3.9073946808945146,0.11044905906676183,2,3,100,12.714805209625439,0.72603231934411,COMPLETE
42,0.17807849280723204,2025-11-11 12:07:33.571644,2025-11-11 12:07:34.490958,0 days 00:00:00.919314,1.7121667434934542,0.5963850530977381,0.5394282931467067,0.9972103549671755,0.8666605473639553,3.8196875954139378,0.11574948967848049,2,5,100,9.792580595276561,0.7140311366373,PRUNED
43,0.16946107472333302,2025-11-11 12:07:34.491381,2025-11-11 12:07:35.014627,0 days 00:00:00.523246,1.5737334175426005,0.619015345413588,0.7185325859157284,0.9303714081865689,0.6922052604753162,4.051570425585089,0.14221434522620244,2,2,200,10.69843354064235,0.6799561539718073,COMPLETE
44,0.16633515878543212,2025-11-11 12:07:35.015242,2025-11-11 12:07:35.650889,0 days 00:00:00.635647,1.6791639521757866,0.5298298921908933,0.5656363971307522,0.9729041152421204,0.9477519500927218,3.1852354013718447,0.10181419019372602,2,3,150,11.975790451467407,0.7551684194927797,PRUNED
45,0.18111492097233536,2025-11-11 12:07:35.651309,2025-11-11 12:07:36.836601,0 days 00:00:01.185292,1.484279429303955,0.5706783730965327,0.6364992116624325,0.9075057791755503,0.8251824298716837,4.392460377742426,0.12567161398471677,2,4,100,13.0855327371497,0.7863742411598945,PRUNED
46,0.19013695233315014,2025-11-11 12:07:36.837189,2025-11-11 12:07:39.532243,0 days 00:00:02.695054,1.3461843230545152,0.5576102212246146,0.600680799088956,0.9426755942781392,0.9673596498628921,3.641753199302581,0.07386897369903551,2,1,200,8.940213619844103,0.7364315535519731,COMPLETE
47,0.18604960928735684,2025-11-11 12:07:39.532711,2025-11-11 12:07:44.757729,0 days 00:00:05.225018,1.789558678584434,0.9987966213667591,0.6752080519143941,0.8385686823512687,0.8984741546653892,2.7206393736744303,0.13774722990920218,2,3,100,15.401642002108755,0.656908652227649,COMPLETE
48,0.15302880952007236,2025-11-11 12:07:44.758231,2025-11-11 12:07:45.071572,0 days 00:00:00.313341,0.3249680035688286,0.6695248229522284,0.5248972823530154,0.8925176899943674,0.5626307731630893,4.73262514516775,0.16794771528889724,3,4,100,12.176879293146916,0.8226259232371986,COMPLETE
49,0.19390589806658512,2025-11-11 12:07:45.072008,2025-11-11 12:07:46.674266,0 days 00:00:01.602258,1.8869596760581606,0.5188317961080325,0.5772170101624597,0.9990424226876996,0.7185346830059626,2.98732124603503,0.11196618527761105,2,6,150,9.983848700103447,0.6235201211725858,COMPLETE
50,0.18518351838573535,2025-11-11 12:07:46.674735,2025-11-11 12:07:52.904525,0 days 00:00:06.229790,1.4623786784509367,0.6090832662663865,0.6594449091240024,0.957657202797515,0.4644527714156018,3.9218299582137517,0.09552073842764404,2,2,150,13.214601573686195,0.7001485839173609,COMPLETE
51,0.187302242438812,2025-11-11 12:07:52.905162,2025-11-11 12:07:55.828950,0 days 00:00:02.923788,1.7514739935514836,0.5858239401471621,0.5030571390219926,0.5598889260452677,0.9816553635888724,3.39342200500081,0.12371704143009198,2,2,100,11.454054400395036,0.6937602014491419,COMPLETE
52,0.1812571329423155,2025-11-11 12:07:55.829414,2025-11-11 12:07:58.843000,0 days 00:00:03.013586,1.639105216044065,0.536450707871861,0.5535655162949535,0.6587032137992412,0.8405264920096517,4.2404862775463465,0.13401077242246856,2,3,350,10.7563081178142,0.5628452413014655,PRUNED
53,0.15285751938494208,2025-11-11 12:07:58.843421,2025-11-11 12:07:59.196518,0 days 00:00:00.353097,1.9608435873190724,0.5178553550734719,0.5315676652026389,0.9189308318331424,0.9484088686065576,3.100592918051292,0.1586058680325416,2,1,100,9.525030334595117,0.7665419575683073,COMPLETE
54,0.14876161625926296,2025-11-11 12:07:59.196976,2025-11-11 12:07:59.539903,0 days 00:00:00.342927,1.5351623267001901,0.9652273249340815,0.6043824698041665,0.7926199260617703,0.7940668325782301,3.7013292409003022,0.1836266388355518,3,9,250,8.40867340777979,0.7259452239638976,COMPLETE
55,0.16910914559612056,2025-11-11 12:07:59.540540,2025-11-11 12:08:00.063795,0 days 00:00:00.523255,1.8160093947038527,0.6065272941342388,0.5644808042559226,0.7064025123573497,0.22745484346707523,4.058006656754947,0.051790791481094174,2,2,200,10.49137795713165,0.6624684397346775,COMPLETE
56,0.2002705970397621,2025-11-11 12:08:00.064262,2025-11-11 12:08:02.668015,0 days 00:00:02.603753,1.6833502888365042,0.5748502972346472,0.7630396940586441,0.5987028520059468,0.8722896226849354,4.54879887063476,0.10194088784518375,2,3,100,7.082277162523857,0.501622364297781,COMPLETE
57,0.19751812773194416,2025-11-11 12:08:02.668482,2025-11-11 12:08:09.083452,0 days 00:00:06.414970,1.5815229444968866,0.8153919943297093,0.7629148015484793,0.5986916715223826,0.8730407413486734,4.632300267157573,0.08462918138049884,2,4,100,5.15080928522359,0.5313457220983581,COMPLETE
58,0.19060750355047804,2025-11-11 12:08:09.083927,2025-11-11 12:08:10.240938,0 days 00:00:01.157011,1.7001509065252698,0.5824004201543034,0.7986216517278576,0.9793567223543316,0.9169036936026056,4.2543594543890375,0.10143900506143656,2,3,150,7.073747404724203,0.7475871773275147,COMPLETE
59,0.20250283614091988,2025-11-11 12:08:10.241404,2025-11-11 12:08:12.752312,0 days 00:00:02.510908,1.1324600931610478,0.5510374296627969,0.7365824189923195,0.6934119686138529,0.7631396162477723,4.508342034002387,0.11767415172434181,2,5,100,14.161665625283671,0.5478530647088907,PRUNED
60,0.1817234996276422,2025-11-11 12:08:12.752736,2025-11-11 12:08:14.182361,0 days 00:00:01.429625,1.3582409220176475,0.5042351440819036,0.7110725999316012,0.9359493438839998,0.8330046770744213,4.96918736616629,0.10476293092607274,2,4,150,6.083560865656624,0.8221093383652964,COMPLETE
61,0.18733929273119118,2025-11-11 12:08:14.182830,2025-11-11 12:08:16.218793,0 days 00:00:02.035963,1.5818887279087523,0.7488492700788817,0.7600476294623708,0.6018634159487217,0.8736967941238792,4.645220970962165,0.0940719380654258,2,4,100,5.374054252019264,0.5036652883644162,PRUNED
62,0.19389231552103545,2025-11-11 12:08:16.219387,2025-11-11 12:08:17.463343,0 days 00:00:01.243956,1.5123027419970527,0.8054792300951805,0.8557440716234281,0.5671334540277001,0.8809734187072533,4.862274355170207,0.08246333820094658,2,3,100,6.139901792963867,0.5325542740321899,PRUNED
63,0.1898326003271446,2025-11-11 12:08:17.463771,2025-11-11 12:08:20.675706,0 days 00:00:03.211935,1.6613887305974795,0.8342530053589008,0.7667542093188148,0.5121522351902226,0.8062975020077722,0.000367063365547704,0.08569917341095777,2,3,100,7.5268640855203355,0.570679335389068,COMPLETE
64,0.17635005547902474,2025-11-11 12:08:20.676396,2025-11-11 12:08:21.931535,0 days 00:00:01.255139,1.013375735275077,0.9095870513472687,0.8198239255747203,0.6121623538352075,0.9220138253126787,3.897740546362376,0.09677022325751712,2,2,100,5.1659688531099235,0.7195234963085961,PRUNED
65,0.20155703253048438,2025-11-11 12:08:21.932121,2025-11-11 12:08:24.062106,0 days 00:00:02.129985,1.7589263677135019,0.8772832936560339,0.6900152041591971,0.6323052479798755,0.8524245571694785,4.61598337450228,0.07517954796851657,2,3,150,6.769173825590374,0.5346324258661597,COMPLETE
66,0.18823885062255655,2025-11-11 12:08:24.062573,2025-11-11 12:08:29.390436,0 days 00:00:05.327863,1.756976824660046,0.8763781066783654,0.6995285822017917,0.6393338607403636,0.9953938534835148,4.155080078692536,0.06141238016179723,2,3,150,6.608822096038287,0.5257923652429213,COMPLETE
67,0.19016700404177767,2025-11-11 12:08:29.391112,2025-11-11 12:08:34.986387,0 days 00:00:05.595275,1.8593954896184928,0.9254167683336483,0.6894611839420315,0.6329955792815107,0.6595266161500991,4.358909384759456,0.0718565829883734,2,2,150,11.74126517766198,0.5822683703991944,COMPLETE
68,0.1845442064676689,2025-11-11 12:08:34.987006,2025-11-11 12:08:35.864686,0 days 00:00:00.877680,1.4623954020203473,0.5698305748021072,0.9600292959761718,0.9614990390619997,0.7413313860400551,3.6907415113708684,0.14896775354407896,2,3,200,8.569422581570482,0.6276555870354408,COMPLETE
69,0.17354213871413457,2025-11-11 12:08:35.865331,2025-11-11 12:08:36.444181,0 days 00:00:00.578850,1.2678342979842956,0.6674970244237023,0.7402927197120419,0.7389577665560083,0.7851389941650392,4.554903896791345,0.11298908528496908,2,1,300,9.470129171671934,0.5147197783292342,PRUNED
70,0.19416768418946426,2025-11-11 12:08:36.444526,2025-11-11 12:08:40.763781,0 days 00:00:04.319255,1.9925568934336881,0.8702402929568482,0.80468870213292,0.9848920950760979,0.958430555916572,3.427658811654805,0.1281318037465508,1,4,150,7.556960915483657,0.7464606766377917,COMPLETE
71,0.20275803556655503,2025-11-11 12:08:40.764255,2025-11-11 12:08:43.898127,0 days 00:00:03.133872,1.6272118334563401,0.8372752355491627,0.7302926299679677,0.5879734335077887,0.8442012755144513,4.671250177913173,0.07815711755009778,2,4,100,6.492220786132281,0.5413465288450519,COMPLETE
72,0.1951412931670511,2025-11-11 12:08:43.898598,2025-11-11 12:08:45.599235,0 days 00:00:01.700637,1.6255890661385217,0.889736596272484,0.6754570935662728,0.5750643008146639,0.8554592110924749,3.9748900472413515,0.07674281079125228,2,3,100,6.656181326132131,0.543841042964665,COMPLETE
73,0.19002665005285618,2025-11-11 12:08:45.599868,2025-11-11 12:08:47.567679,0 days 00:00:01.967811,1.7365752404051706,0.8346074117857638,0.7179959718233794,0.5467202421848586,0.9017149200208525,4.812519804010957,0.08934456027548843,2,3,100,5.8378540818404225,0.5495735094113786,PRUNED
74,0.2003537645910961,2025-11-11 12:08:47.568301,2025-11-11 12:08:54.100260,0 days 00:00:06.531959,1.9110593064787618,0.7227023178972878,0.7761740838682191,0.5850224288967065,0.8110230795833111,4.128392710958206,0.06268437080859132,2,2,100,12.613656491017865,0.6928545677811015,COMPLETE
75,0.2089334226405108,2025-11-11 12:08:54.100724,2025-11-11 12:09:03.130774,0 days 00:00:09.030050,1.8918660588724894,0.7237992876968418,0.7786167127305887,0.5867078851202496,0.8158775386553972,4.338813774495432,0.06437038909619955,2,2,150,18.123835802186242,0.501372131756658,COMPLETE
76,0.20595134862611486,2025-11-11 12:09:03.131398,2025-11-11 12:09:08.178353,0 days 00:00:05.046955,1.9453249155226517,0.7259158275613804,0.7770021464541048,0.5898243664864556,0.8183055318020154,4.330960755581524,0.061628197145683176,2,2,250,16.92843171770268,0.5000382553400192,COMPLETE
77,0.1877419685382024,2025-11-11 12:09:08.179068,2025-11-11 12:09:11.395109,0 days 00:00:03.216041,1.9257367795868592,0.7193381110717495,0.7823607255444871,0.5828679694582042,0.7888702514915431,4.333903893605765,0.06294332643497749,2,1,250,18.275194657974023,0.5004386928340492,PRUNED
78,0.1810418376038686,2025-11-11 12:09:11.395531,2025-11-11 12:09:11.964939,0 days 00:00:00.569408,1.8197096846324918,0.7153109098496798,0.7454790302179704,0.5222638153022258,0.8090186581421653,4.1647980084557235,0.05344730791326395,2,2,350,18.283118921902215,0.5136417680441886,PRUNED
79,0.18738769404074518,2025-11-11 12:09:11.965356,2025-11-11 12:09:14.813294,0 days 00:00:02.847938,1.9300860358570984,0.6903008425624964,0.8370499971578649,0.5512302832481586,0.7643263880325284,4.866152647395193,0.0490545687230786,2,2,300,17.257795216356893,0.5237908892798067,COMPLETE
80,0.16264548258541708,2025-11-11 12:09:14.813768,2025-11-11 12:09:19.431110,0 days 00:00:04.617342,1.8409850180944678,0.7686824930837747,0.7299670512862534,0.5906626712244399,0.702468226323789,4.579702407835671,0.06558312867312756,3,1,300,19.909309246175297,0.5771842024434743,PRUNED
81,0.17195540398438303,2025-11-11 12:09:19.431531,2025-11-11 12:09:19.853972,0 days 00:00:00.422441,1.999046635319429,0.7649785777530562,0.7977519914208784,0.5340120568496552,0.8493527110177932,4.393746778293421,0.057636304792140214,2,2,250,18.71458667798816,0.5926249472230248,COMPLETE
82,0.205279055898121,2025-11-11 12:09:19.854602,2025-11-11 12:09:21.119226,0 days 00:00:01.264624,1.7710751923303283,0.7303524510702012,0.7669088195432123,0.6436591418878821,0.8976366394282806,4.698543220843226,0.06493629522494158,2,2,150,16.030291494183828,0.5607740115037514,COMPLETE
83,0.19601905530066446,2025-11-11 12:09:21.119642,2025-11-11 12:09:23.236225,0 days 00:00:02.116583,1.8851524814563356,0.7330122657006413,0.7719873859423905,0.6241810206092432,0.8941766420257007,4.722460220846721,0.04629109326937931,2,2,200,16.964490103079136,0.5411334045087615,COMPLETE
84,0.19158663021298522,2025-11-11 12:09:23.236699,2025-11-11 12:09:25.045917,0 days 00:00:01.809218,1.7667386544511496,0.7044375651404262,0.7537849770676872,0.6503962984490764,0.821756644976187,4.5215039550776,0.060320561429403424,2,2,150,15.759089629693538,0.5013436573547873,PRUNED
85,0.19533944239948978,2025-11-11 12:09:25.046342,2025-11-11 12:09:28.746849,0 days 00:00:03.700507,1.9199741558478225,0.8529054634987474,0.8122839846103601,0.618506047165834,0.9325690865759775,4.98483738461,0.05571711066285928,2,1,150,17.516626922673908,0.5577046990627608,COMPLETE
86,0.19334604152315013,2025-11-11 12:09:28.747531,2025-11-11 12:09:35.586754,0 days 00:00:06.839223,1.8002574855162246,0.7959795827224229,0.7739643899792193,0.6080074451368688,0.7307243745898204,4.142199813169887,0.06664966887953476,2,2,250,18.160163972141643,0.5188914613223331,COMPLETE
87,0.2117196050101201,2025-11-11 12:09:35.587396,2025-11-11 12:09:44.075271,0 days 00:00:08.487875,1.720836869251341,0.6738509704121127,0.7913736831955694,0.5881910685621583,0.8880409249005861,4.709225725386639,0.07217812966374683,2,2,200,16.72860122236466,0.5336201815207012,COMPLETE
88,0.2002538330059243,2025-11-11 12:09:44.075716,2025-11-11 12:09:48.327866,0 days 00:00:04.252150,1.732760612154116,0.6706366332209833,0.8720882110328622,0.6757904832601414,0.5874980818782662,4.770193314601985,0.06292760186911264,2,1,200,16.09326367123038,0.562673504520325,COMPLETE
89,0.19374837629371944,2025-11-11 12:09:48.328329,2025-11-11 12:09:51.314474,0 days 00:00:02.986145,1.8758814490654576,0.728765591297928,0.7900182913368935,0.5674746072718275,0.895510838266718,4.288563491896727,0.07275559563814894,2,2,200,16.972900632041156,0.5314616476162589,COMPLETE
90,0.2093838855664755,2025-11-11 12:09:51.315085,2025-11-11 12:09:55.229150,0 days 00:00:03.914065,1.9620149750093845,0.7636766738548011,0.8940002440456752,0.6473282070576598,0.674978812334486,4.445617815754276,0.07856640816081609,2,1,200,16.670720549772295,0.61987220951738,COMPLETE
91,0.19228881832016043,2025-11-11 12:09:55.229613,2025-11-11 12:09:59.118217,0 days 00:00:03.888604,1.9494703607416797,0.703226515766556,0.9086505815809253,0.5885438990610097,0.6564632083129385,4.4592256722249095,0.07589801648254402,2,1,200,16.371917106599675,0.6123040199843715,COMPLETE
92,0.1894584477032523,2025-11-11 12:09:59.118618,2025-11-11 12:10:00.255891,0 days 00:00:01.137273,1.8461867426486642,0.7678711451614343,0.7259128556425153,0.6468352333503968,0.8206761838298804,4.693675992908887,0.06619984605238897,2,2,250,17.691941278926915,0.5547937180602668,COMPLETE
