mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_scale_pos_weight,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
21.246476888656616,2.059932504804716,0.08062124252319336,0.016569698730457733,0.8,1,3,7,0.05,0.0,0.7,"{'subsample': 0.8, 'scale_pos_weight': 1, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7}",0.6427630340673819,0.6286092966013443,0.6398126463700234,0.6370616590129164,0.006096885524243786,4
13.395397186279297,0.7263416824492357,0.0619818369547526,0.012305905867836786,0.8,1,3,5,0.01,0.0,0.8,"{'subsample': 0.8, 'scale_pos_weight': 1, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 0.8}",0.4384198295894655,0.4396853146853147,0.43659319968988813,0.43823278132155613,0.0012692606974485502,9
25.41244848569234,3.34959933562363,0.10508147875467937,0.012691088139349074,0.7,1,1,7,0.05,0.1,0.8,"{'subsample': 0.7, 'scale_pos_weight': 1, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.6449017773620206,0.64037558685446,0.6362873916689964,0.640521585295159,0.003518323168363009,3
24.75510509808858,0.3063709776193204,0.10371311505635579,0.017614451865745104,0.7,3,1,7,0.05,0.0,0.7,"{'subsample': 0.7, 'scale_pos_weight': 3, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7}",0.699299766588863,0.7018494681932118,0.696951342620634,0.6993668591342362,0.002000214086611526,1
14.424957116444906,1.0771155866588633,0.06433812777201335,0.007305979217677951,0.8,1,3,5,0.05,0.0,0.8,"{'subsample': 0.8, 'scale_pos_weight': 1, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.8}",0.5616792678074015,0.566352571652925,0.5582080754494547,0.5620799716365937,0.0033370273469194383,6
14.063613891601562,3.149712318170401,0.07573080062866211,0.01518684712637212,0.8,1,1,5,0.01,0.0,0.7,"{'subsample': 0.8, 'scale_pos_weight': 1, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 0.7}",0.4403629121487055,0.44352195761415775,0.4388950276243094,0.44092663246239083,0.0019305363204363225,8
21.724944750467937,2.864729313834387,0.08334096272786458,0.024455452567260148,0.7,3,3,7,0.05,0.0,0.7,"{'subsample': 0.7, 'scale_pos_weight': 3, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7}",0.7010336602173337,0.6942590120160214,0.694918631683826,0.6967371013057271,0.0030500369819855076,2
8.526039123535156,0.5882218291852134,0.05324196815490723,0.008294592580307458,0.7,1,3,3,0.05,0.0,0.8,"{'subsample': 0.7, 'scale_pos_weight': 1, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.8}",0.47178186429930247,0.46925735833246046,0.4687664594964711,0.469935227376078,0.0013210592622225124,7
9.06207243601481,1.2118697714761628,0.045830726623535156,0.005809558319954066,0.8,1,3,3,0.01,0.1,0.7,"{'subsample': 0.8, 'scale_pos_weight': 1, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.39836289222373805,0.40232974910394265,0.39977426636568847,0.40015563589778974,0.0016417613340592432,10
7.158615191777547,1.679846488720411,0.0345609982808431,0.018941130951937054,0.8,3,1,3,0.1,0.0,0.8,"{'subsample': 0.8, 'scale_pos_weight': 3, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.8}",0.6318421481763331,0.6301998034719948,0.6310131393202302,0.631018363656186,0.0006704945946745442,5
