number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bynode,params_colsample_bytree,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_scale_pos_weight,params_subsample,state
0,0.4623872493213066,2025-10-18 12:54:50.239883,2025-10-18 12:54:53.131254,0 days 00:00:02.891371,0.3119890406724053,0.8540362888980227,0.5102922471479012,0.8005575058716043,0.7319939418114051,0.2904180608409973,0.07661100707771368,3,10,200,19.548647782429917,0.9330880728874675,COMPLETE
1,0.48259860788863107,2025-10-18 12:54:53.131695,2025-10-18 12:54:54.093574,0 days 00:00:00.961879,1.0495128632644757,0.569746930326021,0.6460723242676091,0.8059264473611898,0.18182496720710062,2.1597250932105787,0.018659959624904916,6,3,350,10.495427649405375,0.645614570099021,COMPLETE
2,0.4154310457945152,2025-10-18 12:54:54.093962,2025-10-18 12:54:54.581046,0 days 00:00:00.487084,0.09290082543999545,0.9744427686266666,0.9828160165372797,0.5325257964926398,0.19967378215835974,3.0377242595071916,0.05748924681991978,4,8,650,17.125960221746915,0.5852620618436457,COMPLETE
3,0.4590391130274099,2025-10-18 12:54:54.581654,2025-10-18 12:55:03.099013,0 days 00:00:08.517359,0.9903538202225404,0.831261142176991,0.6558555380447055,0.6293899908000085,0.6842330265121569,0.17194260557609198,0.044684675025045834,3,1,200,12.801020317667163,0.954660201039391,COMPLETE
4,0.48018779342723006,2025-10-18 12:55:03.099428,2025-10-18 12:55:03.716394,0 days 00:00:00.616966,1.7896547008552977,0.5979914312095727,0.522613644455269,0.5442462510259598,0.9695846277645586,2.9894998940554256,0.13962563737015762,4,2,950,9.879954961448966,0.9609371175115584,COMPLETE
5,0.42009198045415347,2025-10-18 12:55:03.716748,2025-10-18 12:55:09.172070,0 days 00:00:05.455322,1.085392166316497,0.9934434683002586,0.8861223846483287,0.5372753218398854,0.8287375091519293,0.7046211248738132,0.03364867144187954,3,3,350,7.980735223012586,0.9010984903770198,COMPLETE
6,0.48549323017408125,2025-10-18 12:55:09.172491,2025-10-18 12:55:10.836706,0 days 00:00:01.664215,0.14808930346818072,0.811649063413779,0.6654490124263246,0.9315517129377968,0.7068573438476171,1.7923286427213632,0.11935262708510537,2,9,800,5.953375254290354,0.5579345297625649,COMPLETE
7,0.48442783413418755,2025-10-18 12:55:10.837056,2025-10-18 12:55:13.836625,0 days 00:00:02.999569,0.9444298503238986,0.7806385987847482,0.8854835899772805,0.8803925243084487,0.7296061783380641,0.5979712296915085,0.0874479618932312,3,4,900,12.40693394546586,0.8566223936114975,COMPLETE
8,0.45159817351598175,2025-10-18 12:55:13.836989,2025-10-18 12:55:14.296268,0 days 00:00:00.459279,1.2728208225275608,0.6246461145744375,0.7051914615178149,0.9537832369630466,0.02541912674409519,1.5717799053816335,0.01443340240633889,4,5,100,16.33326707814573,0.7542853455823514,COMPLETE
9,0.43228335026854403,2025-10-18 12:55:14.296880,2025-10-18 12:55:19.520998,0 days 00:00:05.224118,1.616240759128834,0.5932850294430179,0.9462794992449889,0.9018360384495572,0.289751452913768,3.1670187825521174,0.017303875834205888,3,1,950,13.09013362873476,0.9357302950938589,COMPLETE
10,0.43787416004886986,2025-10-18 12:55:19.521383,2025-10-18 12:55:19.793009,0 days 00:00:00.271626,0.5681117594417644,0.7098950587595789,0.7952373447968649,0.6988661930957123,0.4973589741056752,4.7988537297270994,0.24184871356487458,2,7,700,5.130546929749047,0.5055571924113557,COMPLETE
11,0.46228006748614126,2025-10-18 12:55:19.793412,2025-10-18 12:55:21.017030,0 days 00:00:01.223618,0.5482924263174027,0.763889446515016,0.8196224612434679,0.9875066394949528,0.5425557994561437,1.3349553647268468,0.11716714479680511,2,5,800,5.673285557069043,0.7893047319938542,PRUNED
