tsne_1,tsne_2,label
-59.931114,44.271393,0
-58.16051,43.990368,0
-57.1229,44.49619,0
-54.534595,44.222622,0
-54.226593,44.215748,0
-49.172432,62.789738,0
-47.79051,46.57098,0
-47.255436,42.885216,0
-47.404137,42.713352,0
-47.479294,42.718037,0
-48.24898,61.323753,0
-49.30841,43.05257,0
-48.7091,42.935898,0
-48.22192,62.7494,0
-54.2744,43.483345,0
-54.54966,43.366394,0
-54.918915,43.616333,0
-47.99785,62.711628,0
-47.984062,60.586517,0
-55.219883,44.068142,0
-54.897224,43.55365,0
-54.503445,43.667606,0
-48.210842,62.625072,0
-54.46895,43.548107,0
-48.683224,42.915672,0
-47.989002,62.16119,0
-48.8457,42.699787,0
-54.389053,43.23535,0
-54.14593,43.37724,0
-47.10781,63.271294,0
-54.242924,43.117832,0
-58.89549,43.990597,0
-45.92246,64.016136,0
-54.128494,43.01016,0
-62.690502,43.42004,0
-62.7637,43.37301,0
-46.11888,64.49629,0
-58.66333,42.89214,0
-62.73787,43.343277,0
-61.949093,43.487644,0
-46.17264,64.56251,0
-46.131966,64.53707,0
-69.06123,39.209446,0
-69.010605,39.515457,0
-67.2765,44.684193,0
-67.225494,44.695267,0
-68.79411,39.45031,0
-68.71348,39.448982,0
-68.546616,40.03217,0
-68.08897,40.814064,0
-67.82417,41.77369,0
-67.67082,42.0705,0
-67.67402,41.772182,0
-67.30509,41.0126,0
-47.870968,66.9265,0
-67.63862,41.37183,0
-64.58935,43.19026,0
-68.45691,40.671803,0
-46.801136,64.19602,0
-68.272446,40.36597,0
-68.71075,39.625034,0
-46.331192,64.62303,0
-67.97993,42.539326,0
-67.8542,41.066326,0
-68.11757,40.96953,0
-68.57016,41.65623,0
-69.083275,39.922672,0
-69.47253,39.69231,0
-68.82379,39.876846,0
-69.255615,39.798424,0
-46.999943,66.127846,0
-67.37746,44.53756,0
-69.08837,40.582127,0
-68.65162,41.32811,0
-46.829945,64.4694,0
-47.312984,64.31422,0
-68.40391,42.168716,0
-68.96994,42.114815,0
