tsne_1,tsne_2,label
54.664436,68.69112,0
82.33623,56.582626,0
79.54713,56.832283,0
10.712336,107.34684,0
10.296082,106.57293,0
10.182416,106.341194,0
73.15762,57.64658,0
75.38668,57.604492,0
10.81258,107.71453,0
10.343404,106.77959,0
10.265157,106.61366,0
56.4032,67.52272,0
74.580505,57.83336,0
52.52069,70.293304,0
9.959978,106.62406,0
9.974396,107.411194,0
53.608486,71.07763,0
74.22473,58.305782,0
54.301983,69.919426,0
53.19827,70.1895,0
54.79009,69.13605,0
57.190666,68.23961,0
82.12072,57.170727,0
79.635086,57.162987,0
54.661224,69.0321,0
51.89495,70.58931,0
4.5389204,84.43648,0
-34.833336,95.699524,0
70.10972,59.630074,0
87.66473,62.04975,0
70.51478,66.96499,0
53.986713,67.765755,0
50.919804,69.81718,0
73.56574,57.95226,0
82.631584,56.683228,0
75.92722,57.57119,1
55.88033,67.36326,1
54.230583,67.02459,1
73.31072,57.664745,1
82.21582,56.337505,0
79.578514,56.75217,1
56.027596,67.43508,1
53.74067,67.02964,1
53.861683,67.127655,1
82.62604,56.47008,1
80.33283,56.894974,1
52.489628,70.258125,1
10.085882,106.59055,1
10.083539,106.60405,1
73.656044,57.955566,1
74.59459,57.875862,1
10.655919,107.58827,0
10.109127,106.56999,0
10.236319,107.02217,0
56.09946,68.19367,0
74.79188,57.992836,0
10.814665,107.85878,0
10.119147,106.564674,0
10.133247,107.164345,0
56.194546,68.455185,0
74.277565,58.291965,0
52.657505,70.42978,0
46.063072,68.61623,0
46.07722,68.52462,0
73.893234,58.368984,0
82.487816,57.247356,0
75.83238,58.208183,0
65.87954,68.339745,0
65.350586,68.414406,0
56.826317,68.227585,0
82.705284,57.17538,0
75.44136,58.145607,0
54.49593,68.899055,0
53.271164,70.11284,0
54.546474,69.04603,0
82.7489,57.33785,0
81.10546,57.40053,0
54.724354,68.7746,0
54.065693,69.29485,0
55.356823,68.696434,0
82.78251,57.229992,0
82.38384,57.228714,0
56.880787,68.213585,0
54.369038,69.27771,0
53.292374,70.23174,0
79.03749,57.257694,0
82.01913,57.154484,0
73.80064,58.139877,0
54.76989,68.85532,0
53.245564,70.29758,0
55.90939,68.804565,0
74.18807,58.202305,0
52.82028,70.12424,0
10.465639,107.49443,0
10.091357,106.86201,0
10.817616,107.88132,0
74.29635,58.14638,0
56.56081,68.042854,0
10.178318,107.18973,0
9.928065,106.633095,1
10.74949,107.81919,1
75.46706,57.76926,1
56.562183,67.82947,1
10.26063,106.923515,1
9.977261,106.428764,1
46.037094,68.68879,1
69.663,66.73166,1
81.11705,56.890934,1
56.165455,67.6638,1
54.58099,68.12053,1
52.265984,69.987305,0
79.95179,57.00308,0
82.3772,56.853462,0
56.729893,67.84772,0
54.522873,68.78013,0
52.739124,70.213234,0
76.57854,57.95261,0
82.7146,56.98879,0
73.564445,58.23499,0
4.8276715,84.50911,0
-19.754642,97.11046,0
4.7831707,84.50182,0
-19.690992,97.21189,0
70.2452,59.60938,0
82.62174,57.61859,0
73.659615,59.127422,0
54.499,71.54737,0
53.20657,71.99498,0
-19.756912,97.5643,0
-49.98655,90.30069,0
-50.064564,90.285255,0
-41.751507,92.89178,0
-49.09514,90.35151,0
-49.884174,90.24005,0
-49.90236,90.24462,0
-48.915234,90.44452,0
-34.642193,95.943245,0
58.642815,68.949646,0
14.480431,82.39529,0
4.2564516,84.24137,0
-20.008339,97.173965,0
-19.842703,97.3283,0
-45.895134,90.76734,0
-27.294815,94.24775,0
-49.85705,90.25579,0
-50.14803,90.311035,0
-49.074707,90.47336,0
4.824182,84.79499,0
7.2408876,88.43257,0
-49.27464,90.50373,0
-41.638844,93.83158,0
-20.047968,97.3656,0
4.00432,84.21361,0
-20.675161,97.29855,0
-20.576563,97.23167,0
3.9980478,84.22815,0
-41.365433,93.69678,0
-41.73875,93.96687,0
-35.58256,95.55434,0
-27.167847,94.32301,0
-45.897633,90.75033,0
-50.406544,90.414215,0
-49.11602,90.571434,0
4.7486234,84.86781,0
14.840646,82.9514,0
14.789083,82.86462,0
-19.665165,97.456505,0
-19.901848,97.58753,0
-4.2010818,105.017944,0
57.637993,68.8553,0
73.93833,58.7125,0
52.53427,72.37652,0
54.265957,71.16428,0
53.755695,71.41635,0
73.57378,59.012806,0
81.5548,58.444653,0
73.818726,59.100708,0
54.007206,71.566986,0
58.018818,72.45931,0
65.91143,68.336975,0
87.53156,61.69979,0
79.41942,57.25026,0
54.269848,68.84216,0
53.47053,69.78939,0
54.20482,69.24074,0
82.346176,57.54631,0
82.01099,57.687084,0
54.079063,69.47993,0
54.962643,69.017685,0
52.80754,70.32011,0
67.837746,58.716778,0
67.25232,58.555084,0
14.414225,82.28372,0
51.10215,70.51237,0
5.5115566,84.67919,0
4.7014604,84.47022,0
51.029522,70.52337,0
82.776726,57.303875,0
78.73913,57.33334,0
10.4207325,107.58034,0
10.156672,107.44357,0
9.63216,106.59127,0
73.87509,58.044388,0
73.52863,57.9953,0
9.90221,106.54113,0
10.141246,107.301155,0
9.941077,106.55559,0
73.50004,57.988705,0
74.959694,58.037445,0
10.589572,107.707596,0
10.550478,107.730415,0
9.878918,106.38063,0
56.26653,68.29807,0
75.399025,57.96019,0
52.475914,70.416534,0
65.49961,68.37795,0
65.43947,68.38939,0
75.042145,57.99355,0
82.837814,56.941517,0
74.89172,58.052464,0
55.031605,68.86412,0
54.649605,69.00479,0
73.87983,58.325233,0
82.75618,57.130135,0
75.124275,58.123875,0
55.16689,68.86772,0
54.877098,68.92814,0
73.116585,57.739174,0
82.85789,57.111885,0
75.832695,58.184734,0
56.744404,68.27522,0
54.426586,69.238144,0
56.62848,68.365265,0
82.866,57.132614,0
79.97503,57.72755,0
54.784466,69.02995,0
54.91387,69.14773,0
55.734787,68.87267,0
80.84321,57.994473,0
82.53793,57.936085,0
54.48895,71.41189,0
53.969425,71.739716,0
54.15655,71.75585,0
73.7808,59.78819,0
73.66733,59.858696,0
7.5540233,107.95341,0
-12.104516,100.99597,0
7.438562,106.87522,0
56.90661,70.32744,0
73.82981,59.654995,0
52.42192,72.685005,0
7.4957867,107.943275,0
46.00019,69.40177,0
65.765816,68.38738,0
73.72046,60.183784,0
53.74556,71.92881,0
7.7251225,107.84988,0
7.729153,107.098976,0
52.662727,72.38692,0
74.349525,58.888615,0
70.39197,66.99174,0
57.37383,68.631386,0
53.625687,71.63257,0
57.29607,68.77881,0
81.66565,58.32935,0
75.693985,59.30351,0
53.829323,71.51685,0
54.115696,71.60461,0
54.6024,71.057625,0
82.40722,57.991955,0
80.16687,58.921436,0
54.09811,71.843925,0
53.972622,71.879036,0
53.28466,72.36455,0
81.65879,58.988598,0
81.20175,58.851654,0
53.45136,71.838356,0
53.66549,71.70862,0
53.103157,71.93587,0
81.29569,58.70851,0
81.56946,58.656696,0
56.257458,69.60788,0
51.1365,70.904106,0
9.4490795,84.010826,0
70.018616,59.60605,0
-34.662556,95.713196,0
-41.721172,92.860695,0
-41.755825,92.85941,0
-41.75998,92.870094,0
-41.7672,92.87774,0
-45.78458,90.725204,0
-45.815933,90.73298,0
-49.61979,90.2629,0
-49.715355,90.28512,0
-49.730453,90.285515,0
-49.733513,90.273384,0
-49.720947,90.280426,0
-49.72922,90.27757,0
-66.71657,68.65759,0
-50.208363,89.08698,0
-41.7518,92.924095,0
-41.75838,92.91226,0
-41.7642,92.885155,0
-49.720097,90.25125,0
-66.76754,68.794556,0
-113.25648,15.089089,0
-113.04873,15.074918,0
-113.05647,15.108252,0
-113.3092,15.1698065,0
-113.42591,15.137064,0
-113.297295,15.164405,0
-113.268196,15.165166,0
-113.32246,15.112282,0
-113.38899,15.040085,0
-57.678288,79.35224,0
-57.705124,80.044106,0
-57.725704,80.00503,0
-57.84325,79.90724,0
-113.02043,14.871678,0
-112.904366,15.264202,0
-112.74953,15.638076,0
-112.611435,15.6508,0
