number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bynode,params_colsample_bytree,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_scale_pos_weight,params_subsample,state
17,0.11224980475344555,2025-11-18 14:44:46.995903,2025-11-18 14:44:47.591529,0 days 00:00:00.595626,0.37837236576212485,0.8029423301406537,0.7332853961677885,0.7558277796664679,0.4116938114702548,1.655516919261765,0.1624551873478887,4,6,250,11.135016066054854,0.6775494762317735,COMPLETE
18,0.19467381771980047,2025-11-18 14:44:47.592179,2025-11-18 14:44:49.699384,0 days 00:00:02.107205,0.020341772003423325,0.8853526732209569,0.8482598688650397,0.6332395074528491,0.6221178970352835,3.858166012713511,0.03003703058048451,2,9,350,8.584591078264324,0.7092893781840098,COMPLETE
19,0.15498555569228198,2025-11-18 14:44:49.699872,2025-11-18 14:44:50.189844,0 days 00:00:00.489972,0.7433607643651641,0.9181466792871723,0.5821718262630846,0.8244376636225708,0.7676661101905795,1.203538805551276,0.11664023780406076,3,8,450,15.021258147392649,0.8106452018417596,COMPLETE
20,0.18683155715735084,2025-11-18 14:44:50.190343,2025-11-18 14:44:51.032461,0 days 00:00:00.842118,0.22422510058508327,0.7360606277624339,0.7449195352958217,0.9368520773433158,0.8611126782341265,2.6661360574602027,0.1957462939563729,2,5,250,6.45772922786863,0.5451240089377793,COMPLETE
21,0.21238760832762577,2025-11-18 14:44:51.033245,2025-11-18 14:45:01.261445,0 days 00:00:10.228200,0.06744529574297156,0.8830508376250706,0.8398752997122717,0.5952384895636949,0.6110221485493573,3.9988920261351786,0.05564919112766147,2,9,350,9.05051681395347,0.7061934931180996,COMPLETE
22,0.21102047612797603,2025-11-18 14:45:01.261968,2025-11-18 14:45:16.140034,0 days 00:00:14.878066,0.17477253675994492,0.8297018124564269,0.8064897693586893,0.595030965512639,0.6387659936991418,4.4314083085500595,0.05451862784993934,2,9,300,6.822771409772233,0.6180289584811178,COMPLETE
23,0.19255491396231994,2025-11-18 14:45:16.140754,2025-11-18 14:45:21.034977,0 days 00:00:04.894223,0.1726303797185875,0.9437216189094653,0.8799523785834676,0.5681600895431094,0.6399384954511812,3.561156315837249,0.05488412688253777,2,9,250,7.01425707194564,0.6262828183565342,PRUNED
24,0.14536819016312685,2025-11-18 14:45:21.035578,2025-11-18 14:45:29.678708,0 days 00:00:08.643130,0.018858735649665788,0.8511351456141476,0.9269058490618016,0.589436324539841,0.5636832511928582,4.243742058824571,0.051759584940129444,3,10,450,8.968203835732748,0.6961838721263366,PRUNED
25,0.17667634694377243,2025-11-18 14:45:29.679468,2025-11-18 14:45:31.435220,0 days 00:00:01.755752,0.7634685023132397,0.802097559187013,0.6908435058013749,0.5101836688902898,0.8065185658985793,3.3767808475894663,0.07064578260102905,2,9,300,11.341723248568899,0.7959359857760234,PRUNED
26,0.1631878896475633,2025-11-18 14:45:31.435815,2025-11-18 14:45:38.423112,0 days 00:00:06.987297,1.3867933594896582,0.8566925863737356,0.7729423444596133,0.5829232462250518,0.6706572084433998,4.566915155869189,0.08639069276805185,3,8,400,8.28656506470802,0.6122918940617419,PRUNED
27,0.20451681052966403,2025-11-18 14:45:38.423601,2025-11-18 14:45:41.942562,0 days 00:00:03.518961,0.1818995217065631,0.9332152960524143,0.8277972647987902,0.660769563406926,0.998785002053309,4.438421833981357,0.04718075153432515,2,10,350,6.317703154531216,0.6695027601127661,COMPLETE
28,0.15653938469556117,2025-11-18 14:45:41.943039,2025-11-18 14:45:44.256074,0 days 00:00:02.313035,1.9839129307264973,0.813920806402631,0.927150710421721,0.6011948669056956,0.41672161324163537,2.6711958810839045,0.06212513461621702,4,9,300,9.546507292806611,0.7306059061625673,PRUNED
29,0.19440303506677578,2025-11-18 14:45:44.256516,2025-11-18 14:45:49.585433,0 days 00:00:05.328917,0.41548612088123893,0.8745338320839218,0.531386616653636,0.7178586448322043,0.7112315017910927,3.640778714579177,0.08792016387867374,3,7,450,7.2253488035442475,0.557278794935726,COMPLETE
30,0.20652614603989547,2025-11-18 14:45:49.586075,2025-11-18 14:46:01.669304,0 days 00:00:12.083229,0.31158214333747813,0.7755436835265551,0.6579459169521727,0.8416197627577736,0.5408986675943441,2.0542902356944532,0.06583833700848767,2,10,300,14.117837047595987,0.5887393126508437,COMPLETE
31,0.18298301138672102,2025-11-18 14:46:01.670211,2025-11-18 14:46:05.612119,0 days 00:00:03.941908,0.28988198142011196,0.777468978331763,0.6448622313471404,0.8404103742153504,0.534367719628805,2.1167021561704034,0.06668780874176436,2,10,300,14.33285001984615,0.601987228737697,COMPLETE
32,0.20747780760332662,2025-11-18 14:46:05.612602,2025-11-18 14:46:15.123615,0 days 00:00:09.511013,0.15162978488391143,0.8504356112443405,0.6620270661883082,0.790611268400491,0.7418940710525884,1.950469943545146,0.04931140107013377,2,10,250,15.02042562771093,0.6374883817415209,COMPLETE
33,0.18297332886510367,2025-11-18 14:46:15.124166,2025-11-18 14:46:18.215166,0 days 00:00:03.091000,0.14129218951983238,0.8581033826843795,0.7247666488520568,0.7636754920329916,0.779122807980507,1.139740425991165,0.04612751452319695,2,9,200,19.574679147340902,0.645584890875675,COMPLETE
34,0.20891287163885242,2025-11-18 14:46:18.215784,2025-11-18 14:46:21.206712,0 days 00:00:02.990928,0.13165186767028766,0.9598174197913357,0.630938500298702,0.7830335326830905,0.9040028062759162,2.3819607123330533,0.07698817681934832,2,8,250,18.3145115362174,0.5327351764377143,COMPLETE
35,0.16305083963601963,2025-11-18 14:46:21.207356,2025-11-18 14:46:21.932957,0 days 00:00:00.725601,0.4720813610332103,0.9421210971147963,0.6172110524310582,0.7276756133085647,0.9236075615582354,2.90359073403496,0.07468777337166722,3,8,150,16.41311341603889,0.5355811007595295,COMPLETE
36,0.1090328496454021,2025-11-18 14:46:21.933531,2025-11-18 14:46:29.226343,0 days 00:00:07.292812,0.6801614297840333,0.9938499284681214,0.571452390462675,0.7909763194307001,0.842925997964277,2.3392045370694796,0.05761460503298409,5,8,200,17.72816813616995,0.5380059836678931,PRUNED
37,0.1270204024473624,2025-11-18 14:46:29.226779,2025-11-18 14:46:29.780105,0 days 00:00:00.553326,0.09990448174191009,0.9550380575795113,0.5557828229790419,0.9079329209504543,0.6450736642476536,2.568841042631534,0.09750817100391802,3,9,350,10.247674606238304,0.5713876812563768,COMPLETE
38,0.20519312629249406,2025-11-18 14:46:29.780686,2025-11-18 14:46:35.402182,0 days 00:00:05.621496,0.2707473244734141,0.9041161608305522,0.7680854619822192,0.9955908392334931,0.9224369787042616,4.255472696411669,0.08294845875291885,2,8,250,18.67218954553771,0.6708787024613537,COMPLETE
39,0.19813835393414392,2025-11-18 14:46:35.402831,2025-11-18 14:46:43.842442,0 days 00:00:08.439611,0.004440506440912845,0.9643952338621681,0.860933392889149,0.5530204082913234,0.7113486398598451,3.2376434138134504,0.07725082206016244,2,6,400,11.815596200303599,0.6154202390961515,COMPLETE
40,0.17421357283262046,2025-11-18 14:46:43.843094,2025-11-18 14:46:47.412334,0 days 00:00:03.569240,0.9407548624125539,0.8342929773744712,0.6305333006780997,0.6230084850013522,0.07034985664608123,0.9891661133910348,0.040364321827502526,3,7,100,5.958617619891628,0.9947841918676603,COMPLETE
41,0.20301658216208468,2025-11-18 14:46:47.413185,2025-11-18 14:46:59.506838,0 days 00:00:12.093653,0.15237925827538418,0.8400118767679332,0.672538035570668,0.7975787712704498,0.741181618306749,1.8647925554715572,0.051449259910082805,2,10,250,18.557302255475626,0.6375277550877791,COMPLETE
42,0.17512431438701398,2025-11-18 14:46:59.507484,2025-11-18 14:47:01.094680,0 days 00:00:01.587196,0.37014193002686824,0.8879991221478623,0.7159672097285471,0.6542444358346083,0.6932427481901898,1.8932581746272434,0.04622659830679394,2,9,150,15.304662213021338,0.53008721424007,COMPLETE
43,0.18450565266773233,2025-11-18 14:47:01.095095,2025-11-18 14:47:02.435967,0 days 00:00:01.340872,0.12465052157007986,0.8119536025630296,0.6748694753065926,0.7818193064133565,0.8020503330545484,1.3586788577812252,0.03529146112784269,2,10,250,13.398039457570425,0.5819035481605552,COMPLETE
44,0.2004969138559336,2025-11-18 14:47:02.436610,2025-11-18 14:47:07.556568,0 days 00:00:05.119958,0.2664570897437479,0.9222420349673845,0.8061104889278238,0.7291532374840839,0.6081518501235131,0.46627972243062654,0.060681097310346696,2,9,300,16.979603700845583,0.7067462810900351,COMPLETE
45,0.17477671516114268,2025-11-18 14:47:07.557037,2025-11-18 14:47:09.275049,0 days 00:00:01.718012,0.4922056648841522,0.8717970155603202,0.6188721708939963,0.5070587568226921,0.7536544387374113,1.9695013900891276,0.05219184073968335,2,3,350,18.80904340477523,0.7754323309628881,COMPLETE
46,0.17507617261959524,2025-11-18 14:47:09.275668,2025-11-18 14:47:12.920682,0 days 00:00:03.645014,0.09267321135223461,0.8261218784477902,0.5061100718986362,0.8839660425866798,0.8647424376139681,2.9488323385881277,0.04361829232554708,3,8,200,15.724917964401515,0.5173590465296313,COMPLETE
47,0.2023419878257173,2025-11-18 14:47:12.921319,2025-11-18 14:47:16.500369,0 days 00:00:03.579050,0.6212959923948156,0.9724130839117628,0.9992682327877371,0.8196683814223185,0.6757633037490592,4.944674984441776,0.1067031743880582,2,10,500,7.867008267411108,0.6596266217521546,COMPLETE
48,0.2040385502342815,2025-11-18 14:47:16.500951,2025-11-18 14:47:21.841514,0 days 00:00:05.340563,0.2038433864278742,0.7557371853483874,0.7570255730814565,0.9213300237635986,0.8936007065712648,0.8253789065653538,0.03748223806210602,2,9,250,12.351995225305615,0.6077810604080337,PRUNED
49,0.1909081722849898,2025-11-18 14:47:21.841945,2025-11-18 14:47:25.275979,0 days 00:00:03.434034,0.35749374528315936,0.9066800658145993,0.7964863498961814,0.9560772923428981,0.5277256827559516,2.3571017401536327,0.09175076480718068,2,8,350,5.346213731324166,0.6878383876384999,COMPLETE
50,0.1359023544383059,2025-11-18 14:47:25.276625,2025-11-18 14:47:25.978772,0 days 00:00:00.702147,1.2994898256180059,0.790635909309329,0.6447641370687565,0.6953322725500851,0.4644527714156018,0.10092329466199268,0.1218492544622873,4,4,300,17.945538695807628,0.8946825437812098,COMPLETE
51,0.19698595704528848,2025-11-18 14:47:25.979223,2025-11-18 14:47:29.745327,0 days 00:00:03.766104,0.324911359912629,0.7720138461964994,0.6694961378203618,0.8446685722007786,0.564506736865154,1.7132582988695626,0.06558283674309827,2,10,300,13.53066870005844,0.5829737917446298,COMPLETE
52,0.19922124023043913,2025-11-18 14:47:29.745881,2025-11-18 14:47:34.886246,0 days 00:00:05.140365,0.09509994386537117,0.7343658578455816,0.6967255888992749,0.7715982942727205,0.4338339740988223,1.450949703874101,0.07180784148665009,2,10,300,14.077124595847884,0.5940326091466128,COMPLETE
53,0.1903401882984968,2025-11-18 14:47:34.886819,2025-11-18 14:47:41.285311,0 days 00:00:06.398492,0.22323713437141024,0.8271471642814365,0.6622832369864972,0.8666907050607916,0.3667787340879374,2.150652276759661,0.0654938527438484,2,9,400,14.553017812966736,0.5610698616586027,COMPLETE
54,0.19298462217877857,2025-11-18 14:47:41.285810,2025-11-18 14:47:45.763434,0 days 00:00:04.477624,0.07445139427619403,0.7847167667835914,0.6301491428939799,0.9642649977315974,0.64360795444303,2.4640612504085366,0.056120788322387656,2,10,250,16.03774808005715,0.72591598607082,COMPLETE
55,0.19224279664803012,2025-11-18 14:47:45.764188,2025-11-18 14:47:50.965087,0 days 00:00:05.200899,0.43142056512207244,0.7626240708109036,0.8221496929112766,0.8220499848542,0.5260484573688647,2.8191731145532266,0.04951715462173162,2,9,350,10.79953105946996,0.6317687019533856,PRUNED
56,0.19243875742526503,2025-11-18 14:47:50.965679,2025-11-18 14:47:59.289637,0 days 00:00:08.323958,0.239379303526094,0.8664995912767349,0.6068304405433206,0.8857331945191613,0.5920543553402468,2.0459245373035637,0.08018190699559609,2,10,400,6.8204763791251315,0.5161996323692756,COMPLETE
57,0.2034499043574935,2025-11-18 14:47:59.290117,2025-11-18 14:48:03.545584,0 days 00:00:04.255467,0.3330885262940838,0.6779965010309408,0.8706154125803102,0.745542275869358,0.8087677230104344,1.772075198617993,0.05921791127903638,2,7,250,12.710608583893057,0.5504962039013728,COMPLETE
58,0.1907980281886515,2025-11-18 14:48:03.546226,2025-11-18 14:48:12.855888,0 days 00:00:09.309662,0.16129896260548704,0.8846047131100522,0.7367492728665992,0.8046246569532315,0.6679834305967793,1.3877404988273405,0.06342935066914895,2,9,300,5.03985744951967,0.5753153263101827,COMPLETE
59,0.17351514459026454,2025-11-18 14:48:12.856296,2025-11-18 14:48:14.479144,0 days 00:00:01.622848,0.03977589399456599,0.7365412696084779,0.6812159794767061,0.8451669118321254,0.21214913265316737,3.773826124210644,0.053945747220450216,3,10,350,8.476473473968293,0.6570355124712488,COMPLETE
60,0.18549354526961792,2025-11-18 14:48:14.479629,2025-11-18 14:48:17.977362,0 days 00:00:03.497733,0.0011724481575098034,0.8455282681592613,0.904470471448095,0.5301054934655378,0.7285264798959825,4.176699923120217,0.13921341573189563,2,9,300,13.857570714683515,0.6167383617948949,COMPLETE
61,0.17634636850774169,2025-11-18 14:48:17.978003,2025-11-18 14:48:20.142168,0 days 00:00:02.164165,0.26733523251546454,0.9073349007051511,0.7780638812182669,0.9789827668494927,0.9508494874124394,4.336797162664548,0.08033145466189281,2,8,250,18.410937929346275,0.6700497796553555,COMPLETE
62,0.18717760276422893,2025-11-18 14:48:20.142823,2025-11-18 14:48:21.772445,0 days 00:00:01.629622,1.5123027419970527,0.8949252717464969,0.850519468043094,0.99072698784673,0.9755051340797322,4.0450336810120335,0.07029672196949369,2,8,200,19.139516361570465,0.7342058971045373,PRUNED
63,0.18440183683888417,2025-11-18 14:48:21.772870,2025-11-18 14:48:28.034162,0 days 00:00:06.261292,0.5263788153417412,0.9203998372436849,0.7574616238561068,0.932536071555485,0.8791728556120793,4.717780107963817,0.1649355469034142,2,7,250,17.181259158402348,0.6829536328966319,COMPLETE
64,0.1831998886735936,2025-11-18 14:48:28.034637,2025-11-18 14:48:29.339866,0 days 00:00:01.305229,0.18392978194725979,0.8068698936159151,0.7051665570271952,0.6172216898964082,0.9363682626186871,3.4698633460929753,0.08294205970390081,2,9,300,19.706206273692004,0.6295298574268611,COMPLETE
65,0.20114651606296008,2025-11-18 14:48:29.340509,2025-11-18 14:48:30.998143,0 days 00:00:01.657634,0.3232096041398571,0.9818752497240795,0.7817369123029455,0.9756956712707732,0.8359394931328107,4.462317461532284,0.1034398721241734,2,1,250,5.843931393932319,0.5959888595289882,COMPLETE
66,0.19442010327640427,2025-11-18 14:48:30.998632,2025-11-18 14:48:36.268759,0 days 00:00:05.270127,0.9001196106199395,0.542569745518978,0.6508049526573976,0.6621110363397025,0.781668672635341,2.2062163251242373,0.0950027363430803,2,8,450,15.005667455992144,0.6530848447201765,COMPLETE
67,0.18226356480997288,2025-11-18 14:48:36.269390,2025-11-18 14:48:39.341620,0 days 00:00:03.072230,1.0628019419839283,0.7938994117741459,0.8380236785410273,0.9473855211107002,0.913729359097628,1.5384348355626587,0.07466922890801603,2,8,200,16.92059889636103,0.5673696368433654,COMPLETE
68,0.18114626751829982,2025-11-18 14:48:39.342097,2025-11-18 14:48:40.118004,0 days 00:00:00.775907,0.41217379031307066,0.9515287302159391,0.8137101011789605,0.7421471009163465,0.6232240349608258,4.554344141252567,0.04995998000138167,2,10,350,7.477968914090642,0.7035811559020829,COMPLETE
69,0.11607134804079791,2025-11-18 14:48:40.118482,2025-11-18 14:48:51.874532,0 days 00:00:11.756050,0.25303678135943686,0.9325304808983318,0.5763932856346027,0.5671471110907045,0.5598838777285947,2.3329870290951455,0.04312268914330859,5,6,300,19.953397931536834,0.5223448342336903,PRUNED
70,0.15371092411184414,2025-11-18 14:48:51.875152,2025-11-18 14:48:52.881616,0 days 00:00:01.006464,0.10040871938588257,0.8266184680751858,0.5426126442141458,0.9115712921682119,0.494995073599626,3.176871263669894,0.057806960822013,3,9,250,17.73226375616843,0.7677289797165172,COMPLETE
71,0.2065979015447464,2025-11-18 14:48:52.882116,2025-11-18 14:49:06.156468,0 days 00:00:13.274352,0.1892353825627091,0.8571874956526317,0.8334376654444329,0.6072031815794242,0.9995121409496794,3.886834549012806,0.046788243248242184,2,10,350,6.438968520978007,0.6716085742760751,COMPLETE
72,0.20476731157489875,2025-11-18 14:49:06.157090,2025-11-18 14:49:18.943291,0 days 00:00:12.786201,0.15792632907726806,0.8574904542760604,0.8990667530871328,0.6087801820412988,0.9969822769958446,3.8834936857814095,0.04036644458334105,2,10,400,6.656181326132131,0.6718345449547991,COMPLETE
73,0.1850946283420031,2025-11-18 14:49:18.943772,2025-11-18 14:49:21.218424,0 days 00:00:02.274652,0.06381056176815864,0.8444188077489144,0.7912910551756178,0.5864348343753286,0.9594536000914573,4.059098268296194,0.047797920642916956,2,9,350,9.227584298633682,0.6411261480895765,COMPLETE
74,0.20252110819206537,2025-11-18 14:49:21.219042,2025-11-18 14:49:33.741098,0 days 00:00:12.522056,1.1359699938644316,0.8781448146574204,0.7202620599643326,0.6494330179264102,0.7067886806055088,4.255356918114414,0.05385565893500193,2,10,350,6.116830348914041,0.6919024290464999,COMPLETE
75,0.20609504394702996,2025-11-18 14:49:33.741724,2025-11-18 14:49:50.867947,0 days 00:00:17.126223,0.20423977548951266,0.8173576066522263,0.8437066547737645,0.5444925334019444,0.902531988170155,2.7401587848159625,0.06226104072971382,2,9,400,8.030780354917686,0.5472716058400918,COMPLETE
76,0.19781895289880097,2025-11-18 14:49:50.868580,2025-11-18 14:49:54.915293,0 days 00:00:04.046713,0.22257307742861612,0.8194655091644553,0.8431571295861001,0.5243756375757054,0.6539866536571259,2.789391320361662,0.06144804682690004,2,9,450,7.968495372485006,0.5460911658938798,COMPLETE
77,0.19081785775238935,2025-11-18 14:49:54.916109,2025-11-18 14:49:56.906440,0 days 00:00:01.990331,0.125035783346605,0.797788601826812,0.8539319716675253,0.5503435850093316,0.8549685336660291,2.5085048342874687,0.06682438230063287,2,10,400,7.10184598023222,0.5011229225243943,COMPLETE
78,0.19952704493803222,2025-11-18 14:49:56.906907,2025-11-18 14:50:03.976373,0 days 00:00:07.069466,0.039699120961071394,0.7702540675837449,0.5939720881059233,0.5618646766382805,0.6152571518058952,1.9596481853498662,0.04412777272380312,2,9,350,9.933453881234676,0.594076261850499,COMPLETE
79,0.1986231497408512,2025-11-18 14:50:03.976776,2025-11-18 14:50:17.682866,0 days 00:00:13.706090,0.3848063091375147,0.8622929635133544,0.8229507522678945,0.7810703874866681,0.8989493412114137,1.797280792222936,0.05603148087382741,2,10,400,8.685994872246106,0.6224729820249175,PRUNED
80,0.1695945883167301,2025-11-18 14:50:17.683623,2025-11-18 14:50:22.998851,0 days 00:00:05.315228,0.30620385493901653,0.8075567963694941,0.8796424084664737,0.5749528114852113,0.9770231683393417,3.3155147103869607,0.038056242556787676,4,9,400,7.601816275799549,0.7190045139751208,COMPLETE
81,0.1777396756574133,2025-11-18 14:50:22.999500,2025-11-18 14:50:24.338868,0 days 00:00:01.339368,0.19464478719765332,0.8361568597871744,0.7599801477461504,0.999974404608769,0.9259442826766606,4.839425901083196,0.08604674498628628,2,8,450,6.648420638447916,0.60302010851009,PRUNED
82,0.19948600278527823,2025-11-18 14:50:24.339575,2025-11-18 14:50:32.931454,0 days 00:00:08.591879,0.28342082310760636,0.9055181781529357,0.8090833196135955,0.6777925859945535,0.8211896069319673,3.705901449235267,0.0749747138770466,2,10,300,5.448730109696921,0.529328428939508,COMPLETE
83,0.17759940931496432,2025-11-18 14:50:32.932053,2025-11-18 14:50:35.844004,0 days 00:00:02.911951,0.13292403105141679,0.847885095401599,0.6305180836917677,0.6411272783649768,0.8764763371678015,3.0529102454513533,0.11516336892471535,2,9,250,8.256246999952028,0.562034279490999,PRUNED
84,0.21031568659588812,2025-11-18 14:50:35.844370,2025-11-18 14:50:39.657387,0 days 00:00:03.813017,1.7667386544511496,0.8931890318518356,0.8626552726514946,0.603594110866727,0.7775682223465743,3.8637357083097377,0.0632745843162914,2,8,350,11.64048147792527,0.6613500081426711,COMPLETE
85,0.20403124391984373,2025-11-18 14:50:39.657884,2025-11-18 14:51:00.048388,0 days 00:00:20.390504,1.618227799277016,0.8721409243887162,0.864533492867802,0.6056847229660011,0.7635078871779151,3.91244749085852,0.06212494007867743,2,5,400,11.882677823408429,0.744210680023691,PRUNED
86,0.2026307190915656,2025-11-18 14:51:00.049105,2025-11-18 14:51:17.248636,0 days 00:00:17.199531,1.8769300973338936,0.7445131828378269,0.8989798331037225,0.5416098362590847,0.7863409617849427,3.5654105655268946,0.04848970756196766,2,10,300,13.144207010276254,0.6592668145943498,COMPLETE
87,0.19808204557645936,2025-11-18 14:51:17.249387,2025-11-18 14:51:31.095436,0 days 00:00:13.846049,0.859676901403677,0.817372461444695,0.8332087248180357,0.5165033543655645,0.6964844801216364,1.623208067127838,0.06840184186061223,2,9,350,6.292527734658595,0.5406366018181026,COMPLETE
88,0.1944713027052279,2025-11-18 14:51:31.096076,2025-11-18 14:51:41.181388,0 days 00:00:10.085312,1.6907653664098037,0.7186888304833975,0.9155610636583645,0.709667411751483,0.7295054015474113,2.0190587434095892,0.051594341895117746,2,8,350,5.631362006709303,0.6481379892495135,COMPLETE
89,0.18599732587049309,2025-11-18 14:51:41.181861,2025-11-18 14:51:49.600905,0 days 00:00:08.419044,0.4706431540357531,0.7821905213535683,0.6876134141725756,0.5932711292860012,0.5852832693778508,1.255341470773069,0.05909283956817003,2,9,400,10.338953652068817,0.5809674485559734,PRUNED
90,0.17772308493889033,2025-11-18 14:51:49.601343,2025-11-18 14:51:58.787268,0 days 00:00:09.185925,1.215646752471445,0.8334381454355066,0.9444852620503006,0.6262395047028476,0.75268782372287,4.121285270872725,0.0639054361934621,3,7,350,9.711800646073044,0.5556236118150878,PRUNED
91,0.19675587989077228,2025-11-18 14:51:58.787862,2025-11-18 14:52:09.548138,0 days 00:00:10.760276,0.2108202941221134,0.8961044063456955,0.8204701111346898,0.5769548713943964,0.9341656260730462,4.415010190742811,0.07293726121165241,2,7,300,12.177431658778755,0.7167771496278501,PRUNED
92,0.18819688877534319,2025-11-18 14:52:09.548568,2025-11-18 14:52:11.969976,0 days 00:00:02.421408,0.05670056052288491,0.8541128098448242,0.7959518052060515,0.863120839796774,0.9960580417581613,4.2450684962850165,0.054755537478345225,2,8,250,14.554467368811412,0.6976917058443078,COMPLETE
