number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bynode,params_colsample_bytree,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_scale_pos_weight,params_subsample,state
0,0.07418820574012774,2025-11-18 15:34:36.383478,2025-11-18 15:34:40.893367,0 days 00:00:04.509889,0.3119890406724053,0.8540362888980227,0.5102922471479012,0.8005575058716043,0.7319939418114051,0.2904180608409973,0.09340308327072934,3,10,150,19.548647782429917,0.9330880728874675,COMPLETE
1,0.07983298387373637,2025-11-18 15:34:40.894079,2025-11-18 15:34:51.213977,0 days 00:00:10.319898,1.0495128632644757,0.569746930326021,0.6460723242676091,0.8059264473611898,0.18182496720710062,2.1597250932105787,0.042484433685853404,5,3,200,10.495427649405375,0.645614570099021,COMPLETE
2,0.07392519132548234,2025-11-18 15:34:51.214640,2025-11-18 15:35:08.961864,0 days 00:00:17.747224,0.09290082543999545,0.9744427686266666,0.9828160165372797,0.5325257964926398,0.19967378215835974,3.0377242595071916,0.07957992095277988,3,8,350,17.125960221746915,0.5852620618436457,COMPLETE
3,0.09039315139236906,2025-11-18 15:35:08.962545,2025-11-18 15:35:16.695380,0 days 00:00:07.732835,0.9903538202225404,0.831261142176991,0.6558555380447055,0.6293899908000085,0.6842330265121569,0.17194260557609198,0.06914594902276397,3,1,150,12.801020317667163,0.954660201039391,COMPLETE
4,0.0846322401023873,2025-11-18 15:35:16.696053,2025-11-18 15:35:23.389289,0 days 00:00:06.693236,1.7896547008552977,0.5979914312095727,0.522613644455269,0.5442462510259598,0.9695846277645586,2.9894998940554256,0.13054491604548749,4,2,500,9.879954961448966,0.9609371175115584,COMPLETE
5,0.10704324515116745,2025-11-18 15:35:23.389703,2025-11-18 15:35:30.631875,0 days 00:00:07.242172,1.085392166316497,0.9934434683002586,0.8861223846483287,0.5372753218398854,0.8287375091519293,0.7046211248738132,0.05902737075341557,3,3,200,7.980735223012586,0.9010984903770198,COMPLETE
6,0.08921680576121614,2025-11-18 15:35:30.632492,2025-11-18 15:35:38.311496,0 days 00:00:07.679004,0.14808930346818072,0.811649063413779,0.6654490124263246,0.9315517129377968,0.7068573438476171,1.7923286427213632,0.11960700969365366,2,9,400,5.953375254290354,0.5579345297625649,PRUNED
7,0.10274082732417905,2025-11-18 15:35:38.311858,2025-11-18 15:35:41.519864,0 days 00:00:03.208006,0.9444298503238986,0.7806385987847482,0.8854835899772805,0.8803925243084487,0.7296061783380641,0.5979712296915085,0.10055656470799232,3,4,450,12.40693394546586,0.8566223936114975,COMPLETE
8,0.07536780301714154,2025-11-18 15:35:41.520349,2025-11-18 15:36:27.852621,0 days 00:00:46.332272,1.2728208225275608,0.6246461145744375,0.7051914615178149,0.9537832369630466,0.02541912674409519,1.5717799053816335,0.036814079385739204,4,5,100,16.33326707814573,0.7542853455823514,COMPLETE
9,0.09321369776521413,2025-11-18 15:36:27.853280,2025-11-18 15:36:36.369380,0 days 00:00:08.516100,1.616240759128834,0.5932850294430179,0.9462794992449889,0.9018360384495572,0.289751452913768,3.1670187825521174,0.04073360826924564,2,1,500,13.09013362873476,0.9357302950938589,COMPLETE
10,0.06385645839513704,2025-11-18 15:36:36.370029,2025-11-18 15:36:59.242738,0 days 00:00:22.872709,0.6011296460986921,0.9961813327301685,0.8391268998756262,0.6673975881116181,0.9695371107878658,4.7988537297270994,0.1758909183900227,5,7,250,5.1545690697771205,0.8060821870348815,COMPLETE
11,0.1001998709557552,2025-11-18 15:36:59.243382,2025-11-18 15:37:08.033787,0 days 00:00:08.790405,0.6824101947618086,0.703464953538851,0.8609843027203766,0.7258643544048311,0.49966726321665705,1.0102328644196252,0.06088875749652314,3,4,400,9.117274599237213,0.8458915544458555,COMPLETE
12,0.10401524638866463,2025-11-18 15:37:08.034217,2025-11-18 15:37:18.310074,0 days 00:00:10.275857,1.33449122095727,0.915250465512129,0.8435633453650403,0.8376890518763915,0.8073164962755032,0.8964111706831728,0.0574852712166597,2,6,300,7.606246013305254,0.8479657195262627,COMPLETE
13,0.09772849521101151,2025-11-18 15:37:18.310712,2025-11-18 15:37:29.334939,0 days 00:00:11.024227,1.4046764773843614,0.9223543974171297,0.7897830247330323,0.817989943610784,0.8582828673418874,1.193061662680038,0.053620279024739606,2,7,300,7.550083273225577,0.6924839515611932,COMPLETE
14,0.10257940388106547,2025-11-18 15:37:29.335597,2025-11-18 15:37:33.723588,0 days 00:00:04.387991,1.954532931190156,0.9024088267521538,0.7729488101751077,0.6271641836327536,0.4840901544230926,1.008023607381495,0.053328326950311845,2,6,250,7.574355454772151,0.8730844391507703,COMPLETE
15,0.09473844563224597,2025-11-18 15:37:33.724015,2025-11-18 15:38:11.214288,0 days 00:00:37.490273,1.3970154151944059,0.9284414745216767,0.9172517978725737,0.9981723459359819,0.8390922562012358,4.257586930950284,0.03131310725425936,4,5,300,7.626275608689633,0.7696363894573159,COMPLETE
16,0.09890686794232564,2025-11-18 15:38:11.214926,2025-11-18 15:38:17.518933,0 days 00:00:06.304007,1.1830353419914514,0.7020358933404531,0.8284749443627625,0.7169076805526565,0.5762037139318635,0.035682645711805794,0.04791755188253973,2,3,200,11.01449356478374,0.8822827448915544,COMPLETE
17,0.09499691428434419,2025-11-18 15:38:17.519398,2025-11-18 15:38:19.499544,0 days 00:00:01.980146,0.7376161389863685,0.8816743259253983,0.9981521651834316,0.5736306798333981,0.8517154689864648,2.412360826671341,0.07448426345694463,2,6,250,6.594845520365267,0.9965087342165317,COMPLETE
18,0.08185377400424665,2025-11-18 15:38:19.500192,2025-11-18 15:38:33.898624,0 days 00:00:14.398432,1.5859895990719424,0.9502350662944581,0.7287086675172635,0.8513992745838344,0.39389975544884875,0.7746558867374292,0.06186863604560309,3,3,100,8.95412446704419,0.695961532487236,COMPLETE
19,0.05897610596629224,2025-11-18 15:38:33.899276,2025-11-18 15:38:47.002423,0 days 00:00:13.103147,0.4429694460991255,0.5143686093013831,0.9049775112516422,0.7512584745704033,0.6273777692182305,1.5841760562881155,0.0838907193830914,4,4,350,15.021258147392647,0.8106452018417596,COMPLETE
20,0.033075089775501575,2025-11-18 15:38:47.002847,2025-11-18 15:38:47.472804,0 days 00:00:00.469957,0.8977381980586552,0.9954466064610451,0.8159459769642617,0.5065860002764325,0.8114084260137424,3.921525697305218,0.030579169724326657,2,8,200,11.18379143019338,0.5097575172582265,COMPLETE
21,0.08561349729131569,2025-11-18 15:38:47.473224,2025-11-18 15:38:52.207804,0 days 00:00:04.734580,0.870894210923268,0.7834768016442356,0.8918207009240166,0.8819096589604374,0.7811264369989904,0.572092400576396,0.10001514560246144,3,4,400,14.17750764368871,0.8901562401472782,COMPLETE
22,0.08408319746213244,2025-11-18 15:38:52.208474,2025-11-18 15:38:56.019696,0 days 00:00:03.811222,1.18638157993108,0.7509172127619702,0.8632225346134256,0.766136413789467,0.9371974224598086,0.6326134468561779,0.11184891719603987,3,2,350,11.732834329945652,0.8297559369621048,COMPLETE
23,0.08689407610190061,2025-11-18 15:38:56.020351,2025-11-18 15:38:59.304913,0 days 00:00:03.284562,1.4649711872331013,0.8900317649879212,0.9493705710135524,0.8495462264155911,0.5990643083968714,1.3227659391876256,0.1495014313230138,3,5,450,8.970757997070187,0.893841541788185,COMPLETE
24,0.06783787760601062,2025-11-18 15:38:59.305634,2025-11-18 15:39:18.894250,0 days 00:00:19.588616,1.0669755965529402,0.9570084415195984,0.8788266928574591,0.8789622334230687,0.7257820078195844,1.9205770030252265,0.06532227448695263,4,4,450,6.555915898181444,0.7780860993784631,COMPLETE
25,0.08946976357515163,2025-11-18 15:39:18.894898,2025-11-18 15:39:27.009359,0 days 00:00:08.114461,1.2203803677590093,0.6792094552914533,0.943206421764256,0.6877618772479832,0.8884728601727039,0.5573933809282243,0.0875998831994425,3,2,300,7.938556054080039,0.8458963405076423,COMPLETE
26,0.08593976941567374,2025-11-18 15:39:27.010030,2025-11-18 15:39:28.181896,0 days 00:00:01.171866,0.47416052072769843,0.8556662252912588,0.8002909474624986,0.965946308365782,0.7801738157886,1.3010968889078582,0.19943041977853188,2,6,150,5.204739946882427,0.7004328722584814,COMPLETE
27,0.06786563295905258,2025-11-18 15:39:28.182543,2025-11-18 15:39:28.855922,0 days 00:00:00.673379,0.7898133469455768,0.7754994589251349,0.7631180365648969,0.7776983066288222,0.6478649295893218,0.375201218471652,0.05556666756483703,3,7,450,18.57748676916758,0.7296608602343858,COMPLETE
28,0.08516551226847761,2025-11-18 15:39:28.856330,2025-11-18 15:39:47.594781,0 days 00:00:18.738451,1.653276253616533,0.933916687194774,0.9226134414691393,0.844870662187643,0.5538326471886973,0.9034714280343661,0.07415466715035395,4,3,300,14.101454981339824,0.9041149595757473,COMPLETE
29,0.09203146262307821,2025-11-18 15:39:47.595208,2025-11-18 15:39:49.367770,0 days 00:00:01.772562,0.9952535668608445,0.848580836566492,0.8467287762611182,0.92719190180195,0.8990114165913381,0.0594725901425337,0.0989742992733006,3,10,150,19.79374149088381,0.9832408627800082,COMPLETE
30,0.09178998134788682,2025-11-18 15:39:49.368428,2025-11-18 15:39:53.014133,0 days 00:00:03.645705,1.3052211247473475,0.8783124760900237,0.724292486711579,0.5999033889201328,0.999080482149488,2.6593653400659876,0.04765836756688147,2,5,250,10.02847009098576,0.9176777984517567,COMPLETE
31,0.09043811501476641,2025-11-18 15:39:53.014586,2025-11-18 15:39:55.622244,0 days 00:00:02.607658,1.927476794572929,0.9142960964898726,0.7721156070689553,0.6546105803876782,0.473052367343078,0.969823207601748,0.05311543270647748,2,6,250,8.266576544217633,0.8375588687302147,PRUNED
32,0.08857398198699926,2025-11-18 15:39:55.622837,2025-11-18 15:39:57.251869,0 days 00:00:01.629032,1.9985161086656447,0.9032849108075893,0.5590573002007949,0.5979620040405679,0.44801434943137025,1.4146601358955035,0.04627321920222831,2,6,200,6.628653839797847,0.8680443820411985,COMPLETE
33,0.04976915247810125,2025-11-18 15:39:57.252550,2025-11-18 15:40:01.010279,0 days 00:00:03.757729,1.8281144159431513,0.971689757492779,0.8074610157011008,0.5549766403418943,0.3364424466916089,0.3750621538696849,0.037822736029699114,5,8,350,7.048535337954374,0.7991052528348199,COMPLETE
34,0.09726024995792593,2025-11-18 15:40:01.010935,2025-11-18 15:40:10.054245,0 days 00:00:09.043310,1.0791519329304367,0.815719888200489,0.7477852284471238,0.8062019075560274,0.7700695372481846,1.979025818321459,0.06710868671736277,3,4,200,9.575285072233026,0.9354097565004095,COMPLETE
35,0.1043365460382611,2025-11-18 15:40:10.054902,2025-11-18 15:40:15.804351,0 days 00:00:05.749449,1.7310883983441585,0.8565457412328068,0.9696561422156234,0.5002140582060224,0.5455764131599558,1.0817316215001596,0.05713141708340749,2,3,250,12.299729433194027,0.9606241533355823,COMPLETE
36,0.09526055003167774,2025-11-18 15:40:15.805007,2025-11-18 15:40:18.704034,0 days 00:00:02.899027,1.5001523081246835,0.8002724764902284,0.9737813796362023,0.5160965047411568,0.6634177333066056,0.40590289829941995,0.0777440338740644,2,3,250,12.25611091203988,0.9586858861825391,COMPLETE
37,0.08846834674372492,2025-11-18 15:40:18.704689,2025-11-18 15:40:42.906615,0 days 00:00:24.201926,1.7218061543457859,0.7448871666407586,0.9744596472918416,0.5005455271476696,0.7504453018492152,0.7591628052143803,0.059695589361871325,3,1,300,13.5707943134844,0.9229900630385797,COMPLETE
38,0.0700776382828855,2025-11-18 15:40:42.907041,2025-11-18 15:40:46.340001,0 days 00:00:03.432960,0.9113535237053677,0.8534087636209646,0.8745383692356198,0.5417445545830186,0.6859671261643516,1.6441853222956784,0.09352723339503399,3,2,150,15.38937831997199,0.9660539466409732,PRUNED
39,0.09957013297722596,2025-11-18 15:40:46.340613,2025-11-18 15:40:51.950858,0 days 00:00:05.610245,1.3528155163653937,0.8374204755022917,0.9296811302914775,0.5726672304743341,0.5480085438101274,2.3585059868810756,0.1377825553157557,2,2,400,10.513942757094343,0.8613865317861829,COMPLETE
40,0.07700548566170191,2025-11-18 15:40:51.951516,2025-11-18 15:40:58.258538,0 days 00:00:06.307022,1.1027298214987695,0.9706956243714284,0.8983120474946857,0.7862395380770912,0.07034985664608123,0.24839456797615628,0.04367197449301598,4,3,500,18.27069295927867,0.9367260808659719,COMPLETE
41,0.10195339845209175,2025-11-18 15:40:58.259145,2025-11-18 15:41:10.017084,0 days 00:00:11.757939,1.8077666250851638,0.877182040684203,0.6834751149134447,0.6177326468196848,0.44116295242382025,1.0326218230668918,0.05535623686882952,2,5,250,8.274430429079986,0.8709958220085201,COMPLETE
42,0.08012199422848564,2025-11-18 15:41:10.017749,2025-11-18 15:41:10.638603,0 days 00:00:00.620854,1.897810288783771,0.9444890784016414,0.8423821954854254,0.5314065839402676,0.3461083753889038,1.1267407451484028,0.051084966992714795,2,7,300,5.775873028928685,0.6299498130178512,COMPLETE
43,0.10239938000124121,2025-11-18 15:41:10.639256,2025-11-18 15:41:13.683218,0 days 00:00:03.043962,1.5243398684213922,0.9996434433383586,0.6111241866611741,0.6384222994919724,0.5218726397461464,0.7947225849184356,0.07084853576770105,2,9,250,12.026137835005187,0.9089503406110336,COMPLETE
44,0.09961793122150608,2025-11-18 15:41:13.683864,2025-11-18 15:41:22.965052,0 days 00:00:09.281188,1.7223184266076585,0.9012877271588035,0.7808943806185,0.5900235653968603,0.2536944782088738,1.4516406304080776,0.04109071701869143,2,4,200,13.02551003914898,0.8255854719822894,COMPLETE
45,0.0939566548359779,2025-11-18 15:41:22.965700,2025-11-18 15:41:30.055520,0 days 00:00:07.089820,1.6890747916970708,0.8216574726940866,0.9576022707869498,0.6991798550500964,0.7103544723523613,1.74841619210078,0.05967460421015004,2,5,200,11.12912240301163,0.7887659146877568,COMPLETE
46,0.0766644530038812,2025-11-18 15:41:30.056023,2025-11-18 15:41:34.381893,0 days 00:00:04.325870,1.85234281512761,0.8712027738332058,0.8187457272457056,0.5631250711450664,0.6193744902251848,1.2138558751993005,0.11378328533377607,3,6,300,10.222784353736422,0.8599513635242765,PRUNED
47,0.05166616437066445,2025-11-18 15:41:34.382504,2025-11-18 15:43:11.303604,0 days 00:01:36.921100,1.9486423923442961,0.7473278600438045,0.9997901354416898,0.8255392160388587,0.8141970346310182,2.192394943306536,0.0356594499655587,5,3,350,7.343766808045488,0.9808800280079721,COMPLETE
48,0.09793694930011414,2025-11-18 15:43:11.304271,2025-11-18 15:43:19.179991,0 days 00:00:07.875720,0.6178460919678592,0.9193917535754497,0.8851006840336038,0.5315437014241706,0.8954311929114624,3.260549482972523,0.08381894659972737,2,4,250,16.849443195614842,0.9400650950202092,COMPLETE
49,0.10688195305965628,2025-11-18 15:43:19.180631,2025-11-18 15:43:25.547307,0 days 00:00:06.366676,0.20772942878723488,0.7911239939133293,0.8529714995916831,0.9087927393059421,0.37919844426214466,0.543743847751057,0.0663263319731457,3,1,300,8.705891477636392,0.7580089113766134,COMPLETE
50,0.0865325998550086,2025-11-18 15:43:25.547959,2025-11-18 15:43:35.034184,0 days 00:00:09.486225,0.2119388724072524,0.7237714333786631,0.8549356526028951,0.9320178297169089,0.1754293536484764,0.006074608333265674,0.06493505780448106,3,1,400,8.531146164437107,0.7555710395065462,PRUNED
51,0.08106642939528316,2025-11-18 15:43:35.034559,2025-11-18 15:43:42.180913,0 days 00:00:07.146354,0.33218099480841623,0.7985269622449361,0.8282936280694803,0.8830825486082606,0.3821026777225176,0.5327552023483245,0.05080404076144762,3,1,300,9.555606513270174,0.882956483814968,COMPLETE
52,0.10433416679660582,2025-11-18 15:43:42.181576,2025-11-18 15:43:49.260012,0 days 00:00:07.078436,0.03272595066673489,0.7705282737617665,0.9159282278892962,0.9019773164199127,0.4986339165839199,0.7842849745430436,0.05719935291507266,3,2,200,5.888364693235866,0.6499827191512216,COMPLETE
53,0.10836110272849409,2025-11-18 15:43:49.260665,2025-11-18 15:44:00.777455,0 days 00:00:11.516790,0.006164054826002543,0.7768969530540775,0.9116534651827447,0.9079326902601307,0.29024930577607183,0.7131777303943649,0.05838947604698266,3,2,200,5.761121098357199,0.6497089412495729,COMPLETE
54,0.07650382248709592,2025-11-18 15:44:00.778089,2025-11-18 15:44:17.373311,0 days 00:00:16.595222,0.03458902210309066,0.7719723120235455,0.9033913067556187,0.9686326025043781,0.22127068271207734,0.26004563416889326,0.05811518419062012,3,2,100,6.018036112989459,0.6303582684863512,PRUNED
55,0.06394692525069676,2025-11-18 15:44:17.373906,2025-11-18 15:44:18.359970,0 days 00:00:00.986064,0.15052765929312362,0.6994259127046505,0.9228881027665805,0.9065434177533007,0.1424087296653474,0.6740775807762456,0.06907585671683691,4,1,200,5.816231549795346,0.6770441119983933,COMPLETE
56,0.0729750634557722,2025-11-18 15:44:18.360616,2025-11-18 15:44:34.301383,0 days 00:00:15.940767,0.27261597805152515,0.725919748187071,0.9636273490025548,0.9114448434251404,0.27419746825859703,0.8222103386176197,0.06319460211048164,3,2,150,5.258483088481423,0.6029712128113982,COMPLETE
57,0.08435037640936578,2025-11-18 15:44:34.302044,2025-11-18 15:44:53.736218,0 days 00:00:19.434174,0.026030694426153356,0.6555177620088902,0.9413343955348886,0.9488333017171938,0.4041187111298373,1.1371195693283962,0.044181143821909866,3,1,200,6.899241347356662,0.5541665895267041,PRUNED
