[2025-05-11 21:39:02,046] [INFO] [<frozen importlib] - Loading energy data from Data/interim/Energy_time_series/contact_20250509_093729/part.0.parquet
[2025-05-11 21:39:05,413] [INFO] [<frozen importlib] - Using 20 threads for parallel processing
[2025-05-11 21:39:07,718] [INFO] [<frozen importlib] - Processing segment 0.0
[2025-05-11 21:39:07,721] [INFO] [<frozen importlib] - Processing segment 2.0
[2025-05-11 21:39:07,721] [INFO] [<frozen importlib] - Processing segment 3.0
[2025-05-11 21:39:07,721] [INFO] [<frozen importlib] - Processing segment 4.0
[2025-05-11 21:39:07,722] [INFO] [<frozen importlib] - Processing segment 5.0
[2025-05-11 21:39:07,727] [INFO] [<frozen importlib] - Processing segment 6.0
[2025-05-11 21:39:07,727] [INFO] [<frozen importlib] - Processing segment 7.0
[2025-05-11 21:39:07,727] [INFO] [<frozen importlib] - Processing segment 8.0
[2025-05-11 21:39:07,732] [INFO] [<frozen importlib] - Processing segment 9.0
[2025-05-11 21:39:07,739] [INFO] [<frozen importlib] - Processing segment 11.0
[2025-05-11 21:39:07,742] [INFO] [<frozen importlib] - Processing segment 13.0
[2025-05-11 21:39:07,742] [INFO] [<frozen importlib] - Processing segment 14.0
[2025-05-11 21:39:07,755] [INFO] [<frozen importlib] - Processing segment 16.0
[2025-05-11 21:39:07,757] [INFO] [<frozen importlib] - Processing segment 17.0
[2025-05-11 21:39:07,757] [INFO] [<frozen importlib] - Processing segment 18.0
[2025-05-11 21:39:07,757] [INFO] [<frozen importlib] - Processing segment 19.0
[2025-05-11 21:39:07,758] [INFO] [<frozen importlib] - Processing segment 20.0
[2025-05-11 21:39:07,764] [INFO] [<frozen importlib] - Processing segment 22.0
[2025-05-11 21:39:07,767] [INFO] [<frozen importlib] - Processing segment 23.0
[2025-05-11 21:39:07,768] [INFO] [<frozen importlib] - Processing segment 25.0
[2025-05-11 21:39:37,183] [INFO] [<frozen importlib] - Processing segment 28.0
[2025-05-11 21:40:35,688] [INFO] [<frozen importlib] - Processing segment 30.0
[2025-05-11 21:40:48,872] [INFO] [<frozen importlib] - Processing segment 31.0
[2025-05-11 21:41:12,841] [INFO] [<frozen importlib] - Processing segment 32.0
[2025-05-11 21:41:22,088] [INFO] [<frozen importlib] - Processing segment 33.0
[2025-05-11 21:44:04,337] [INFO] [<frozen importlib] - Processing segment 34.0
[2025-05-11 21:50:31,880] [INFO] [<frozen importlib] - Processing segment 35.0
[2025-05-11 21:57:19,667] [INFO] [<frozen importlib] - Processing segment 36.0
[2025-05-11 22:08:17,500] [INFO] [<frozen importlib] - Processing segment 37.0
[2025-05-11 22:08:22,141] [INFO] [<frozen importlib] - Processing segment 38.0
[2025-05-11 22:13:48,514] [INFO] [<frozen importlib] - Processing segment 39.0
[2025-05-11 22:21:57,288] [INFO] [<frozen importlib] - Processing segment 40.0
[2025-05-11 22:22:50,111] [INFO] [<frozen importlib] - Processing segment 41.0
[2025-05-11 22:23:36,835] [INFO] [<frozen importlib] - Processing segment 42.0
