[2025-05-11 18:04:06,144] [INFO] [<frozen importlib] - Loading energy data from Data/interim/Energy_time_series/contact_20250509_093729/part.0.parquet
[2025-05-11 18:04:09,275] [INFO] [<frozen importlib] - 
All columns:
[2025-05-11 18:04:09,275] [INFO] [<frozen importlib] - ['ID', 'TimeStamp', 'Station', 'rTotalActivePower', 'rTotalReactivePower', 'rTotalApparentPower', 'rTotalReactiveEnergy', 'rTotalApparentEnergy', 'aCurrentL1', 'aCurrentL2', 'aCurrentL3', 'aVoltage_L1_N', 'aVoltage_L2_N', 'aVoltage_L3_N', 'aActivePower_L1', 'aActivePower_L2', 'aActivePower_L3', 'aReactivePower_L1', 'aReactivePower_L2', 'aReactivePower_L3', 'aApparentPower_L1', 'aApparentPower_L2', 'aApparentPower_L3', 'aCosPhi_L1', 'aCosPhi_L2', 'aCosPhi_L3', 'aPowerFactorPF_L2', 'airTotal', 'airDurchfluss', 'airTempeatur', 'time_diff', 'segment_id']
[2025-05-11 18:04:09,275] [INFO] [<frozen importlib] - 
Data sample:
[2025-05-11 18:04:09,275] [INFO] [<frozen importlib] -             ID           TimeStamp            Station  ...  airTempeatur  time_diff  segment_id
0  457457742.0 2023-12-31 00:00:00  E08VM_01-02210-00  ...          24.4        NaN         0.0
1  457457756.0 2023-12-31 00:00:01  E08VM_01-02210-00  ...          24.2        1.0         0.0
2  457457770.0 2023-12-31 00:00:02  E08VM_01-02210-00  ...          24.2        1.0         0.0
3  457457784.0 2023-12-31 00:00:03  E08VM_01-02210-00  ...          24.4        1.0         0.0
4  457457798.0 2023-12-31 00:00:04  E08VM_01-02210-00  ...          24.2        1.0         0.0

[5 rows x 32 columns]
[2025-05-11 18:04:09,405] [INFO] [<frozen importlib] - Processing batch 1/6
[2025-05-11 18:04:14,360] [INFO] [<frozen importlib] - Processing segment 0.0
[2025-05-11 18:04:14,434] [INFO] [<frozen importlib] - Processing segment 2.0
[2025-05-11 18:04:14,670] [INFO] [<frozen importlib] - Processing segment 3.0
[2025-05-11 18:04:15,025] [INFO] [<frozen importlib] - Processing segment 4.0
[2025-05-11 18:04:15,038] [INFO] [<frozen importlib] - Processing segment 5.0
[2025-05-11 18:04:15,082] [INFO] [<frozen importlib] - Processing segment 6.0
[2025-05-11 18:04:15,250] [INFO] [<frozen importlib] - Processing segment 8.0
[2025-05-11 18:04:15,254] [INFO] [<frozen importlib] - Processing segment 9.0
[2025-05-11 18:04:15,260] [INFO] [<frozen importlib] - Processing segment 11.0
[2025-05-11 18:04:15,265] [INFO] [<frozen importlib] - Processing segment 13.0
[2025-05-11 18:04:15,270] [INFO] [<frozen importlib] - Processing segment 14.0
[2025-05-11 18:04:15,272] [INFO] [<frozen importlib] - Processing segment 7.0
[2025-05-11 18:04:15,406] [INFO] [<frozen importlib] - Processing segment 16.0
[2025-05-11 18:04:15,499] [INFO] [<frozen importlib] - Processing segment 17.0
[2025-05-11 18:04:15,528] [INFO] [<frozen importlib] - Processing segment 18.0
[2025-05-11 18:04:15,619] [INFO] [<frozen importlib] - Processing segment 20.0
[2025-05-11 18:04:15,619] [INFO] [<frozen importlib] - Processing segment 19.0
[2025-05-11 18:04:15,692] [INFO] [<frozen importlib] - Processing segment 22.0
[2025-05-11 18:04:15,793] [INFO] [<frozen importlib] - Processing segment 23.0
[2025-05-11 18:04:15,795] [INFO] [<frozen importlib] - Processing segment 25.0
[2025-05-11 18:04:15,798] [INFO] [<frozen importlib] - Processing segment 28.0
[2025-05-11 18:04:15,844] [INFO] [<frozen importlib] - Processing segment 30.0
[2025-05-11 18:04:15,854] [INFO] [<frozen importlib] - Processing segment 31.0
[2025-05-11 18:04:15,867] [INFO] [<frozen importlib] - Processing segment 32.0
[2025-05-11 18:04:15,885] [INFO] [<frozen importlib] - Processing segment 33.0
[2025-05-11 18:04:15,889] [INFO] [<frozen importlib] - Processing segment 34.0
[2025-05-11 18:04:16,150] [INFO] [<frozen importlib] - Processing segment 36.0
[2025-05-11 18:04:16,157] [INFO] [<frozen importlib] - Processing segment 35.0
[2025-05-11 18:04:16,205] [INFO] [<frozen importlib] - Processing segment 37.0
[2025-05-11 18:04:16,232] [INFO] [<frozen importlib] - Processing segment 38.0
[2025-05-11 18:04:16,234] [INFO] [<frozen importlib] - Processing segment 39.0
[2025-05-11 18:04:16,271] [INFO] [<frozen importlib] - Processing segment 40.0
[2025-05-11 18:04:16,290] [INFO] [<frozen importlib] - Processing segment 41.0
[2025-05-11 18:04:16,314] [INFO] [<frozen importlib] - Processing segment 42.0
[2025-05-11 18:04:16,327] [INFO] [<frozen importlib] - Processing segment 43.0
[2025-05-11 18:04:16,341] [INFO] [<frozen importlib] - Processing segment 44.0
[2025-05-11 18:04:16,368] [INFO] [<frozen importlib] - Processing segment 45.0
[2025-05-11 18:04:16,378] [INFO] [<frozen importlib] - Processing segment 46.0
[2025-05-11 18:04:16,398] [INFO] [<frozen importlib] - Processing segment 47.0
[2025-05-11 18:04:16,406] [INFO] [<frozen importlib] - Processing segment 48.0
[2025-05-11 18:04:16,427] [INFO] [<frozen importlib] - Processing segment 49.0
[2025-05-11 18:04:16,432] [INFO] [<frozen importlib] - Processing segment 50.0
[2025-05-11 18:04:16,437] [INFO] [<frozen importlib] - Processing segment 51.0
[2025-05-11 18:04:16,442] [INFO] [<frozen importlib] - Processing segment 52.0
[2025-05-11 18:04:16,451] [INFO] [<frozen importlib] - Processing segment 53.0
[2025-05-11 18:04:16,455] [INFO] [<frozen importlib] - Processing segment 54.0
[2025-05-11 18:04:16,461] [INFO] [<frozen importlib] - Processing segment 56.0
[2025-05-11 18:04:16,467] [INFO] [<frozen importlib] - Processing segment 57.0
[2025-05-11 18:04:16,487] [INFO] [<frozen importlib] - Processing segment 58.0
[2025-05-11 18:04:16,489] [INFO] [<frozen importlib] - Processing segment 59.0
[2025-05-11 18:04:16,863] [ERROR] [<frozen importlib] - Error in label_and_analyze_correlations: The column label 'TimeStamp' is not unique.
