[2025-05-14 13:33:37,277] [INFO] [<frozen importlib] - Loading energy data from Data/interim/Energy_time_series/contact_20250509_093729/part.0.parquet
[2025-05-14 13:33:40,545] [INFO] [<frozen importlib] - Using batch processing with 100 segments per batch and 6 processes per batch
[2025-05-14 13:33:43,267] [INFO] [<frozen importlib] - Processing batch 1/3 (segments 1-100 of 294)
[2025-05-14 13:47:02,507] [INFO] [<frozen importlib] - Completed and saved batch 1/3
[2025-05-14 13:47:02,507] [INFO] [<frozen importlib] - Processing batch 2/3 (segments 101-200 of 294)
[2025-05-14 13:58:00,104] [INFO] [<frozen importlib] - Completed and saved batch 2/3
[2025-05-14 13:58:00,104] [INFO] [<frozen importlib] - Processing batch 3/3 (segments 201-294 of 294)
[2025-05-14 14:16:08,294] [INFO] [<frozen importlib] - Completed and saved batch 3/3
[2025-05-14 14:16:08,827] [INFO] [<frozen importlib] - Merging all batch results...
[2025-05-14 14:16:14,193] [INFO] [<frozen importlib] - Successfully processed and saved labeled data for Kontaktieren
[2025-05-14 14:16:14,193] [INFO] [<frozen importlib] - 
Additional Statistics:
[2025-05-14 14:16:14,193] [INFO] [<frozen importlib] - Total windows processed: 870588
[2025-05-14 14:16:14,194] [INFO] [<frozen importlib] - Anomaly windows: 327792
[2025-05-14 14:16:14,194] [INFO] [<frozen importlib] - Anomaly ratio: 37.65%
[2025-05-14 14:16:14,195] [INFO] [<frozen importlib] - Average overlap ratio: 33.31%
