[2025-05-11 19:11:49,708] [INFO] [<frozen importlib] - Loading energy data from Data/interim/Energy_time_series/contact_20250509_093729/part.0.parquet
[2025-05-11 19:11:53,108] [INFO] [<frozen importlib] - Using 31 CPU cores for parallel processing
[2025-05-11 19:12:00,642] [INFO] [<frozen importlib] - Processing segment 0.0
[2025-05-11 19:12:01,157] [INFO] [<frozen importlib] - Processing segment 4.0
[2025-05-11 19:12:01,276] [INFO] [<frozen importlib] - Processing segment 11.0
[2025-05-11 19:12:01,306] [INFO] [<frozen importlib] - Processing segment 7.0
[2025-05-11 19:12:01,575] [INFO] [<frozen importlib] - Processing segment 16.0
[2025-05-11 19:12:01,711] [INFO] [<frozen importlib] - Processing segment 19.0
[2025-05-11 19:12:01,814] [INFO] [<frozen importlib] - Processing segment 23.0
[2025-05-11 19:12:01,927] [INFO] [<frozen importlib] - Processing segment 30.0
[2025-05-11 19:12:02,321] [INFO] [<frozen importlib] - Processing segment 33.0
[2025-05-11 19:12:02,407] [INFO] [<frozen importlib] - Processing segment 36.0
[2025-05-11 19:12:02,536] [INFO] [<frozen importlib] - Processing segment 39.0
[2025-05-11 19:12:02,653] [INFO] [<frozen importlib] - Processing segment 42.0
[2025-05-11 19:12:02,777] [INFO] [<frozen importlib] - Processing segment 45.0
[2025-05-11 19:12:02,821] [INFO] [<frozen importlib] - Processing segment 48.0
[2025-05-11 19:12:02,837] [INFO] [<frozen importlib] - Processing segment 51.0
[2025-05-11 19:12:02,851] [INFO] [<frozen importlib] - Processing segment 54.0
[2025-05-11 19:12:02,973] [INFO] [<frozen importlib] - Processing segment 58.0
[2025-05-11 19:12:03,013] [INFO] [<frozen importlib] - Processing segment 64.0
[2025-05-11 19:12:03,241] [INFO] [<frozen importlib] - Processing segment 69.0
[2025-05-11 19:12:03,347] [INFO] [<frozen importlib] - Processing segment 76.0
[2025-05-11 19:12:03,351] [INFO] [<frozen importlib] - Processing segment 72.0
[2025-05-11 19:12:03,364] [INFO] [<frozen importlib] - Processing segment 81.0
[2025-05-11 19:12:03,600] [INFO] [<frozen importlib] - Processing segment 85.0
[2025-05-11 19:12:03,747] [INFO] [<frozen importlib] - Processing segment 88.0
[2025-05-11 19:12:03,841] [INFO] [<frozen importlib] - Processing segment 91.0
[2025-05-11 19:12:04,038] [INFO] [<frozen importlib] - Processing segment 95.0
[2025-05-11 19:12:04,622] [INFO] [<frozen importlib] - Processing segment 98.0
[2025-05-11 19:12:04,655] [INFO] [<frozen importlib] - Processing segment 101.0
[2025-05-11 19:12:04,923] [INFO] [<frozen importlib] - Processing segment 13.0
[2025-05-11 19:12:05,477] [INFO] [<frozen importlib] - Processing segment 109.0
[2025-05-11 19:12:05,480] [INFO] [<frozen importlib] - Processing segment 128.0
[2025-05-11 19:12:05,514] [INFO] [<frozen importlib] - Processing segment 105.0
[2025-05-11 19:12:06,604] [INFO] [<frozen importlib] - Processing segment 132.0
[2025-05-11 19:12:06,624] [INFO] [<frozen importlib] - Processing segment 14.0
[2025-05-11 19:12:08,628] [INFO] [<frozen importlib] - Processing segment 133.0
[2025-05-11 19:12:09,786] [INFO] [<frozen importlib] - Processing segment 56.0
[2025-05-11 19:12:09,994] [INFO] [<frozen importlib] - Processing segment 138.0
[2025-05-11 19:12:11,169] [INFO] [<frozen importlib] - Processing segment 82.0
[2025-05-11 19:12:12,384] [INFO] [<frozen importlib] - Processing segment 141.0
[2025-05-11 19:12:15,274] [INFO] [<frozen importlib] - Processing segment 2.0
[2025-05-11 19:12:19,665] [INFO] [<frozen importlib] - Processing segment 139.0
[2025-05-11 19:12:20,884] [INFO] [<frozen importlib] - Processing segment 144.0
[2025-05-11 19:12:21,251] [INFO] [<frozen importlib] - Processing segment 145.0
[2025-05-11 19:12:21,606] [INFO] [<frozen importlib] - Processing segment 146.0
