number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bynode,params_colsample_bytree,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_scale_pos_weight,params_subsample,state
34,0.16643812334442212,2025-11-12 06:06:37.441998,2025-11-12 06:06:39.504549,0 days 00:00:02.062551,0.765691912212068,0.971270765653904,0.9465320220680471,0.627855238089616,0.2531588849307454,3.690041251142522,0.10757373612036963,1,2,400,7.348852774946713,0.6465591354252347,COMPLETE
35,0.16284147162485577,2025-11-12 06:06:39.504997,2025-11-12 06:06:40.073372,0 days 00:00:00.568375,1.0118540448555833,0.8319090644163774,0.5370364214177105,0.5504977287376326,0.5339012691375191,4.140563304255396,0.13915323666095486,1,9,450,16.733961249950337,0.6161039447977044,COMPLETE
36,0.1730247648835209,2025-11-12 06:06:40.073754,2025-11-12 06:06:41.347492,0 days 00:00:01.273738,1.1512334241139253,0.7762455495305265,0.9035937673302044,0.7734136392237193,0.09390804621340927,0.6842973319800104,0.11837629767283052,1,5,200,11.859851185329713,0.5598937291565507,COMPLETE
37,0.1625205163334401,2025-11-12 06:06:41.347943,2025-11-12 06:06:42.134630,0 days 00:00:00.786687,1.1453123834885504,0.6742341689235825,0.873116434852524,0.8067638298561919,0.08976414409362737,0.42967512329028834,0.12290254360804734,1,3,200,9.559640736720821,0.5705529292023396,COMPLETE
38,0.024277449756303346,2025-11-12 06:06:42.135084,2025-11-12 06:06:47.255140,0 days 00:00:05.120056,1.4286283195738503,0.7855934391753202,0.6380819281661542,0.776596785886404,0.0634551807401803,0.9384441662008224,0.09797225658020964,3,2,100,13.280229423798954,0.5221067721774072,COMPLETE
39,0.1625680818093424,2025-11-12 06:06:47.255511,2025-11-12 06:06:47.877124,0 days 00:00:00.621613,1.588008930027072,0.7353390587552169,0.9111527810160955,0.8343703630745589,0.23530696727501582,0.3190017896314472,0.1531162922715665,1,4,150,10.513942757094343,0.5789534648132088,COMPLETE
40,0.15357237413135097,2025-11-12 06:06:47.877739,2025-11-12 06:06:49.374437,0 days 00:00:01.496698,1.2347184334133783,0.9979207121019569,0.6624789650144622,0.7479882782763349,0.123140178303837,0.681882509140991,0.05790339943852395,2,1,200,12.353187788164036,0.9137143384605636,PRUNED
41,0.1564374118790564,2025-11-12 06:06:49.374842,2025-11-12 06:06:49.860183,0 days 00:00:00.485341,0.8701224684560598,0.770448598686479,0.9470513675599929,0.6647927848168381,0.9412719352641599,0.04139388787104897,0.11250054667952918,1,5,250,11.624471540626763,0.6251087575107066,COMPLETE
42,0.1675991493880351,2025-11-12 06:06:49.860800,2025-11-12 06:06:51.328068,0 days 00:00:01.467268,1.0677031496522533,0.8027194397777252,0.998403504891226,0.5314065839402676,0.6952319485805952,1.4120115901582466,0.085211788769367,1,3,400,10.48922853062251,0.5428533834396494,COMPLETE
43,0.16365272446381746,2025-11-12 06:06:51.328695,2025-11-12 06:06:51.782092,0 days 00:00:00.453397,0.6819370791512668,0.8370517186899167,0.9718734514114475,0.5963252191423782,0.38277812822021257,4.724367028516568,0.19171207656536646,1,6,500,13.102753762363736,0.670600896626248,COMPLETE
44,0.17129534617019357,2025-11-12 06:06:51.782544,2025-11-12 06:06:53.260733,0 days 00:00:01.478189,0.9786720992766085,0.9053800981539317,0.9317751952728814,0.7247238202087956,0.23864944669655702,0.9486959267754546,0.07028604294852052,1,8,300,18.79661242866676,0.7999449086856864,COMPLETE
45,0.16084261055841792,2025-11-12 06:06:53.261183,2025-11-12 06:06:54.233790,0 days 00:00:00.972607,0.4724442907278413,0.8589881814941229,0.8851530051116993,0.6492196416580712,0.7580469514902634,1.7010931857109073,0.13207335600903705,1,7,100,5.61803910317768,0.5282186854198274,COMPLETE
46,0.1689460890838554,2025-11-12 06:06:54.234394,2025-11-12 06:06:56.274872,0 days 00:00:02.040478,0.1648256029039213,0.7479950263032396,0.7024009800532622,0.5220166310033318,0.4270973465943335,0.5157029950632459,0.07908912901937952,1,9,150,12.143622170929095,0.9535465508665427,COMPLETE
47,0.15371873413632073,2025-11-12 06:06:56.275491,2025-11-12 06:06:57.338662,0 days 00:00:01.063171,1.2761295256633698,0.886574677166533,0.9761676984853821,0.697441614555985,0.583563560634656,2.2124686957973436,0.06060689935189376,2,5,450,14.511848436800882,0.7647054951923791,COMPLETE
48,0.16840910813244883,2025-11-12 06:06:57.339285,2025-11-12 06:06:58.655036,0 days 00:00:01.315751,0.8468631348722144,0.6695248229522284,0.902117810678122,0.5540235251863131,0.0634055142407923,3.7414853700351554,0.044385841829653966,1,10,350,8.647083047675537,0.8412684469825517,COMPLETE
49,0.16559076604920292,2025-11-12 06:06:58.655658,2025-11-12 06:07:01.084869,0 days 00:00:02.429211,0.00104965940070878,0.9300513342357126,0.9482991710799745,0.7538479622703141,0.2932991432535613,3.3962067847757247,0.10009218674229389,1,7,250,6.590420633321621,0.6549916544171075,COMPLETE
50,0.13160414072901797,2025-11-12 06:07:01.085490,2025-11-12 06:07:02.091437,0 days 00:00:01.005947,0.954021406326761,0.9727064811332938,0.6194966737690776,0.5005061136081317,0.8060620389278358,0.19705067996694506,0.07505752960413538,3,8,300,15.443792536187523,0.5765797201572275,COMPLETE
51,0.16947783677141945,2025-11-12 06:07:02.092055,2025-11-12 06:07:03.767331,0 days 00:00:01.675276,0.7374584844504231,0.9342753140046357,0.9257537525524939,0.6832031875148795,0.8800589335555756,4.539655238636317,0.06558283674309827,1,9,400,16.522951933294962,0.6321163202427252,PRUNED
52,0.1700591308042213,2025-11-12 06:07:03.767941,2025-11-12 06:07:05.412259,0 days 00:00:01.644318,1.0820361703731374,0.9595804543899987,0.9999253200962275,0.6721112215100229,0.8594260904845209,4.506175512466922,0.06686996261532786,1,9,400,17.1220288604228,0.7008398979409513,PRUNED
53,0.1671565656234249,2025-11-12 06:07:05.412841,2025-11-12 06:07:07.283240,0 days 00:00:01.870399,0.805446384890464,0.9242882713910193,0.9403098166552247,0.6290621413657316,0.9422995992572544,4.959041742567842,0.06117945451025885,1,8,450,15.996250249783328,0.6288413401647036,COMPLETE
54,0.1717466909729206,2025-11-12 06:07:07.283843,2025-11-12 06:07:09.285009,0 days 00:00:02.001166,0.7043856645793364,0.817937402981058,0.9564679026534609,0.7152596678727696,0.8155673085253524,3.882412985541312,0.09286251894269901,1,4,400,13.77217636736096,0.6724665760548211,PRUNED
55,0.1678723889947425,2025-11-12 06:07:09.285586,2025-11-12 06:07:10.730045,0 days 00:00:01.444459,0.5113171595954931,0.8931514802256689,0.8524693037401736,0.5902269284264234,0.7517079158207702,4.201234616435276,0.055400757357495244,1,10,350,18.38239529158724,0.5046229215300443,PRUNED
56,0.15010989842186068,2025-11-12 06:07:10.730636,2025-11-12 06:07:11.518935,0 days 00:00:00.788299,0.935543639073849,0.8699035521599066,0.9809792961093531,0.6127542047849476,0.1898357415593746,2.735619643018695,0.08149836660116871,2,9,150,12.969804096670861,0.5587637139242504,COMPLETE
57,0.15366963266597589,2025-11-12 06:07:11.519558,2025-11-12 06:07:12.265614,0 days 00:00:00.746056,1.3330423640364595,0.9582599105183146,0.7622569113511648,0.6485675514050193,0.6692256166018594,4.766243178159829,0.0476909270555668,1,6,350,15.263479098979841,0.6109960922318127,COMPLETE
58,0.16955430667365257,2025-11-12 06:07:12.266071,2025-11-12 06:07:14.345687,0 days 00:00:02.079616,1.1986081221620688,0.7853877001616669,0.8957952421061894,0.8218183506847796,0.13354874474925466,3.1400819482696205,0.08265616167267016,1,8,500,10.896181710878954,0.5878442348971554,COMPLETE
